date,exdate,strike_price,cp_flag,option_price
2021-02-01,2021-06-16,28.0,P,4.93
2021-02-01,2021-06-16,30.0,C,0.07
2021-02-01,2021-06-16,30.0,P,6.8
2021-02-01,2021-09-15,17.0,C,6.35
2021-02-01,2021-09-15,17.0,P,0.09
2021-02-01,2021-09-15,18.0,C,5.45
2021-02-01,2021-09-15,18.0,P,0.18
2021-02-01,2021-09-15,19.0,C,4.61
2021-02-01,2021-09-15,19.0,P,0.32
2021-02-01,2021-09-15,20.0,C,3.82
2021-02-01,2021-09-15,20.0,P,0.54
2021-02-01,2021-09-15,21.0,C,3.12
2021-02-01,2021-09-15,21.0,P,0.83
2021-02-01,2021-09-15,22.0,C,2.5
2021-02-01,2021-09-15,22.0,P,1.2
2021-02-01,2021-09-15,23.0,C,1.97
2021-02-01,2021-09-15,23.0,P,1.67
2021-02-01,2021-09-15,24.0,C,1.53
2021-02-01,2021-09-15,24.0,P,2.23
2021-02-01,2021-09-15,25.0,C,1.17
2021-02-01,2021-09-15,25.0,P,2.86
2021-02-01,2021-09-15,26.0,C,0.88
2021-02-01,2021-09-15,26.0,P,3.57
2021-02-01,2021-09-15,28.0,C,0.48
2021-02-01,2021-09-15,28.0,P,5.15
2021-02-01,2021-09-15,30.0,C,0.25
2021-02-01,2021-09-15,30.0,P,6.9
2021-02-01,2021-12-15,19.0,C,4.84
2021-02-01,2021-12-15,19.0,P,0.51
2021-02-01,2021-12-15,20.0,C,4.11
2021-02-01,2021-12-15,20.0,P,0.77
2021-02-01,2021-12-15,21.0,C,3.44
2021-02-01,2021-12-15,21.0,P,1.1
2021-02-01,2021-12-15,22.0,C,2.85
2021-02-01,2021-12-15,22.0,P,1.5
2021-02-01,2021-12-15,23.0,C,2.34
2021-02-01,2021-12-15,23.0,P,1.98
2021-02-01,2021-12-15,24.0,C,1.9
2021-02-01,2021-12-15,24.0,P,2.53
2021-02-01,2021-12-15,25.0,C,1.53
2021-02-01,2021-12-15,25.0,P,3.16
2021-02-01,2021-12-15,26.0,C,1.22
2021-02-01,2021-12-15,26.0,P,3.84
2021-02-01,2021-12-15,28.0,C,0.75
2021-02-01,2021-12-15,28.0,P,5.35
2021-02-01,2021-02-17,38.0,C,12.8
2021-02-01,2021-02-17,38.0,P,0.01
2021-02-01,2021-02-17,39.0,C,11.8
2021-02-01,2021-02-17,39.0,P,0.02
2021-02-01,2021-02-17,40.0,C,10.8
2021-02-01,2021-02-17,40.0,P,0.04
2021-02-01,2021-02-17,41.0,C,9.85
2021-02-01,2021-02-17,41.0,P,0.06
2021-02-01,2021-02-17,42.0,C,8.85
2021-02-01,2021-02-17,42.0,P,0.11
2021-02-01,2021-02-17,43.0,C,7.9
2021-02-01,2021-02-17,43.0,P,0.18
2021-02-01,2021-02-17,44.0,C,7.0
2021-02-01,2021-02-17,44.0,P,0.28
2021-02-01,2021-02-17,45.0,C,6.1
2021-02-01,2021-02-17,45.0,P,0.42
2021-02-01,2021-02-17,46.0,C,5.25
2021-02-01,2021-02-17,46.0,P,0.6
2021-02-01,2021-02-17,47.0,C,4.49
2021-02-01,2021-02-17,47.0,P,0.84
2021-02-01,2021-02-17,48.0,C,3.77
2021-02-01,2021-02-17,48.0,P,1.14
2021-02-01,2021-02-17,49.0,C,3.12
2021-02-01,2021-02-17,49.0,P,1.5
2021-02-01,2021-02-17,50.0,C,2.54
2021-02-01,2021-02-17,50.0,P,1.94
2021-02-01,2021-02-17,52.5,C,1.42
2021-02-01,2021-02-17,52.5,P,3.32
2021-02-01,2021-02-17,55.0,C,0.72
2021-02-01,2021-02-17,55.0,P,5.1
2021-02-01,2021-02-17,57.5,C,0.33
2021-02-01,2021-02-17,57.5,P,7.15
2021-02-01,2021-02-17,60.0,C,0.14
2021-02-01,2021-02-17,60.0,P,9.4
2021-02-01,2021-02-17,62.5,C,0.05
2021-02-01,2021-02-17,62.5,P,11.8
2021-02-01,2021-02-17,65.0,C,0.02
2021-02-01,2021-02-17,65.0,P,14.25
2021-02-01,2021-02-17,67.5,C,0.01
2021-02-01,2021-02-17,67.5,P,16.7
2021-02-01,2021-03-17,13.0,C,37.8
2021-02-01,2021-03-17,13.0,P,0.01
2021-02-01,2021-03-17,14.0,C,36.8
2021-02-01,2021-03-17,14.0,P,0.01
2021-02-01,2021-03-17,15.0,C,35.8
2021-02-01,2021-03-17,15.0,P,0.01
2021-02-01,2021-03-17,16.0,C,34.8
2021-02-01,2021-03-17,16.0,P,0.01
2021-02-01,2021-03-17,17.0,C,33.8
2021-02-01,2021-03-17,17.0,P,0.01
2021-02-01,2021-03-17,18.0,C,32.8
2021-02-01,2021-03-17,18.0,P,0.01
2021-02-01,2021-03-17,19.0,C,31.8
2021-02-01,2021-03-17,19.0,P,0.01
2021-02-01,2021-03-17,20.0,C,30.8
2021-02-01,2021-03-17,20.0,P,0.01
2021-02-01,2021-03-17,21.0,C,29.8
2021-02-01,2021-03-17,21.0,P,0.01
2021-02-01,2021-03-17,22.0,C,28.8
2021-02-01,2021-03-17,22.0,P,0.01
2021-02-01,2021-03-17,23.0,C,27.8
2021-02-01,2021-03-17,23.0,P,0.01
2021-02-01,2021-03-17,24.0,C,26.8
2021-02-01,2021-03-17,24.0,P,0.01
2021-02-01,2021-03-17,25.0,C,25.8
2021-02-01,2021-03-17,25.0,P,0.01
2021-02-01,2021-03-17,26.0,C,24.8
2021-02-01,2021-03-17,26.0,P,0.01
2021-02-01,2021-03-17,28.0,C,22.8
2021-02-01,2021-03-17,28.0,P,0.03
2021-02-01,2021-03-17,30.0,C,20.8
2021-02-01,2021-03-17,30.0,P,0.07
2021-02-01,2021-03-17,32.0,C,18.9
2021-02-01,2021-03-17,32.0,P,0.13
2021-02-01,2021-03-17,34.0,C,17.0
2021-02-01,2021-03-17,34.0,P,0.25
2021-02-01,2021-03-17,36.0,C,15.1
2021-02-01,2021-03-17,36.0,P,0.43
2021-02-01,2021-03-17,38.0,C,13.3
2021-02-01,2021-03-17,38.0,P,0.68
2021-02-01,2021-03-17,40.0,C,11.6
2021-02-01,2021-03-17,40.0,P,1.04
2021-02-01,2021-03-17,42.0,C,10.05
2021-02-01,2021-03-17,42.0,P,1.51
2021-02-01,2021-03-17,43.0,C,9.3
2021-02-01,2021-03-17,43.0,P,1.79
2021-02-01,2021-03-17,44.0,C,8.6
2021-02-01,2021-03-17,44.0,P,2.1
2021-02-01,2021-03-17,45.0,C,7.9
2021-02-01,2021-03-17,45.0,P,2.45
2021-02-01,2021-03-17,46.0,C,7.25
2021-02-01,2021-03-17,46.0,P,2.83
2021-02-01,2021-03-17,47.0,C,6.65
2021-02-01,2021-03-17,47.0,P,3.24
2021-02-01,2021-03-17,48.0,C,6.1
2021-02-01,2021-03-17,48.0,P,3.68
2021-02-01,2021-03-17,49.0,C,5.2
2021-02-01,2021-03-17,49.0,P,4.16
2021-02-01,2021-03-17,50.0,C,4.2
2021-02-01,2021-03-17,50.0,P,4.66
2021-02-01,2021-03-17,52.5,C,2.86
2021-02-01,2021-03-17,52.5,P,6.05
2021-02-01,2021-03-17,55.0,C,2.59
2021-02-01,2021-03-17,55.0,P,7.65
2021-02-01,2021-03-17,57.5,C,2.32
2021-02-01,2021-03-17,57.5,P,9.4
2021-02-01,2021-03-17,60.0,C,1.75
2021-02-01,2021-03-17,60.0,P,11.3
2021-02-01,2021-03-17,62.5,C,1.3
2021-02-01,2021-03-17,62.5,P,13.3
2021-02-01,2021-03-17,65.0,C,0.96
2021-02-01,2021-03-17,65.0,P,15.4
2021-02-01,2021-03-17,67.5,C,0.71
2021-02-01,2021-03-17,67.5,P,17.6
2021-02-01,2021-06-16,13.0,C,37.8
2021-02-01,2021-06-16,13.0,P,0.01
2021-02-01,2021-06-16,14.0,C,36.8
2021-02-01,2021-06-16,14.0,P,0.01
2021-02-01,2021-06-16,15.0,C,35.8
2021-02-01,2021-06-16,15.0,P,0.02
2021-02-01,2021-06-16,16.0,C,34.8
2021-02-01,2021-06-16,16.0,P,0.03
2021-02-01,2021-06-16,17.0,C,33.9
2021-02-01,2021-06-16,17.0,P,0.05
2021-02-01,2021-06-16,18.0,C,32.9
2021-02-01,2021-06-16,18.0,P,0.07
2021-02-01,2021-06-16,19.0,C,31.9
2021-02-01,2021-06-16,19.0,P,0.1
2021-02-01,2021-06-16,20.0,C,30.9
2021-02-01,2021-06-16,20.0,P,0.14
2021-02-01,2021-06-16,21.0,C,30.0
2021-02-01,2021-06-16,21.0,P,0.19
2021-02-01,2021-06-16,22.0,C,29.0
2021-02-01,2021-06-16,22.0,P,0.24
2021-02-01,2021-06-16,23.0,C,28.0
2021-02-01,2021-06-16,23.0,P,0.31
2021-02-01,2021-06-16,24.0,C,27.1
2021-02-01,2021-06-16,24.0,P,0.39
2021-02-01,2021-06-16,25.0,C,26.2
2021-02-01,2021-06-16,25.0,P,0.49
2021-02-01,2021-06-16,26.0,C,25.3
2021-02-01,2021-06-16,26.0,P,0.6
2021-02-01,2021-06-16,28.0,C,23.5
2021-02-01,2021-06-16,28.0,P,0.88
2021-02-01,2021-06-16,30.0,C,21.8
2021-02-01,2021-06-16,30.0,P,1.22
2021-02-01,2021-06-16,32.0,C,20.1
2021-02-01,2021-06-16,32.0,P,1.64
2021-02-01,2021-06-16,34.0,C,18.6
2021-02-01,2021-06-16,34.0,P,2.14
2021-02-01,2021-06-16,36.0,C,17.1
2021-02-01,2021-06-16,36.0,P,2.72
2021-02-01,2021-06-16,38.0,C,15.7
2021-02-01,2021-06-16,38.0,P,3.38
2021-02-01,2021-06-16,40.0,C,14.4
2021-02-01,2021-06-16,40.0,P,4.13
2021-02-01,2021-06-16,42.0,C,13.15
2021-02-01,2021-06-16,42.0,P,4.95
2021-02-01,2021-06-16,44.0,C,12.0
2021-02-01,2021-06-16,44.0,P,5.85
2021-02-01,2021-06-16,46.0,C,10.95
2021-02-01,2021-06-16,46.0,P,6.85
2021-02-01,2021-06-16,48.0,C,10.0
2021-02-01,2021-06-16,48.0,P,7.9
2021-02-01,2021-06-16,50.0,C,9.1
2021-02-01,2021-06-16,50.0,P,9.0
2021-02-01,2021-06-16,55.0,C,7.15
2021-02-01,2021-06-16,55.0,P,12.1
2021-02-01,2021-06-16,60.0,C,5.6
2021-02-01,2021-06-16,60.0,P,15.5
2021-02-01,2021-06-16,65.0,C,4.4
2021-02-01,2021-06-16,65.0,P,19.3
2021-02-01,2021-06-16,70.0,C,3.43
2021-02-01,2021-06-16,70.0,P,23.2
2021-02-01,2021-09-15,25.0,C,26.9
2021-02-01,2021-09-15,25.0,P,1.41
2021-02-01,2021-09-15,26.0,C,26.1
2021-02-01,2021-09-15,26.0,P,1.62
2021-02-01,2021-09-15,28.0,C,24.5
2021-02-01,2021-09-15,28.0,P,2.11
2021-02-01,2021-09-15,30.0,C,23.0
2021-02-01,2021-09-15,30.0,P,2.67
2021-02-01,2021-09-15,32.0,C,21.6
2021-02-01,2021-09-15,32.0,P,3.31
2021-02-01,2021-09-15,34.0,C,20.3
2021-02-01,2021-09-15,34.0,P,4.01
2021-02-01,2021-09-15,36.0,C,19.0
2021-02-01,2021-09-15,36.0,P,4.79
2021-02-01,2021-09-15,38.0,C,17.8
2021-02-01,2021-09-15,38.0,P,5.65
2021-02-01,2021-09-15,40.0,C,16.6
2021-02-01,2021-09-15,40.0,P,6.55
2021-02-01,2021-09-15,42.0,C,15.6
2021-02-01,2021-09-15,42.0,P,7.5
2021-02-01,2021-09-15,44.0,C,14.55
2021-02-01,2021-09-15,44.0,P,8.55
2021-02-01,2021-09-15,46.0,C,13.6
2021-02-01,2021-09-15,46.0,P,9.65
2021-02-01,2021-09-15,48.0,C,12.75
2021-02-01,2021-09-15,48.0,P,10.75
2021-02-01,2021-09-15,50.0,C,11.9
2021-02-01,2021-09-15,50.0,P,11.95
2021-02-01,2021-09-15,55.0,C,10.1
2021-02-01,2021-09-15,55.0,P,15.2
2021-02-01,2021-09-15,60.0,C,8.55
2021-02-01,2021-09-15,60.0,P,18.6
2021-02-01,2021-09-15,65.0,C,7.25
2021-02-01,2021-09-15,65.0,P,22.3
2021-02-01,2021-09-15,70.0,C,6.15
2021-02-01,2021-09-15,70.0,P,26.1
2021-02-01,2021-12-15,42.0,C,17.4
2021-02-01,2021-12-15,42.0,P,9.45
2021-02-01,2021-12-15,44.0,C,16.5
2021-02-01,2021-12-15,44.0,P,10.55
2021-02-01,2021-12-15,46.0,C,15.6
2021-02-01,2021-12-15,46.0,P,11.7
2021-02-01,2021-12-15,48.0,C,14.8
2021-02-01,2021-12-15,48.0,P,12.9
2021-02-01,2021-12-15,50.0,C,14.05
2021-02-01,2021-12-15,50.0,P,14.15
2021-02-01,2021-12-15,55.0,C,12.3
2021-02-01,2021-12-15,55.0,P,17.4
2021-02-01,2021-12-15,60.0,C,10.8
2021-02-01,2021-12-15,60.0,P,20.9
2021-02-01,2021-12-15,65.0,C,9.45
2021-02-01,2021-12-15,65.0,P,24.6
2021-02-01,2021-12-15,70.0,C,8.35
2021-02-01,2021-12-15,70.0,P,28.4
2021-02-01,2021-02-17,430.0,C,181.0
2021-02-01,2021-02-17,430.0,P,0.01
2021-02-01,2021-02-17,440.0,C,171.0
2021-02-01,2021-02-17,440.0,P,0.01
2021-02-01,2021-02-17,450.0,C,161.0
2021-02-01,2021-02-17,450.0,P,0.01
2021-02-01,2021-02-17,460.0,C,151.0
2021-02-01,2021-02-17,460.0,P,0.01
2021-02-01,2021-02-17,470.0,C,141.0
2021-02-01,2021-02-17,470.0,P,0.01
2021-02-01,2021-02-17,480.0,C,131.0
2021-02-01,2021-02-17,480.0,P,0.01
2021-02-01,2021-02-17,490.0,C,121.0
2021-02-01,2021-02-17,490.0,P,0.03
2021-02-01,2021-02-17,500.0,C,111.0
2021-02-01,2021-02-17,500.0,P,0.08
2021-02-01,2021-02-17,525.0,C,86.0
2021-02-01,2021-02-17,525.0,P,0.23
2021-02-01,2021-02-17,550.0,C,61.5
2021-02-01,2021-02-17,550.0,P,1.5
2021-02-01,2021-02-17,575.0,C,37.7
2021-02-01,2021-02-17,575.0,P,3.21
2021-02-01,2021-02-17,600.0,C,18.5
2021-02-01,2021-02-17,600.0,P,10.25
2021-02-01,2021-02-17,625.0,C,6.95
2021-02-01,2021-02-17,625.0,P,27.2
2021-02-01,2021-02-17,650.0,C,1.83
2021-02-01,2021-02-17,650.0,P,45.1
2021-02-01,2021-02-17,675.0,C,0.3
2021-02-01,2021-02-17,675.0,P,66.5
2021-02-01,2021-02-17,700.0,C,0.04
2021-02-01,2021-02-17,700.0,P,90.0
2021-02-01,2021-02-17,725.0,C,0.01
2021-02-01,2021-02-17,725.0,P,114.0
2021-02-01,2021-02-17,750.0,C,0.01
2021-02-01,2021-02-17,750.0,P,139.0
2021-02-01,2021-02-17,775.0,C,0.01
2021-02-01,2021-02-17,775.0,P,164.0
2021-02-01,2021-03-17,420.0,C,191.0
2021-02-01,2021-03-17,420.0,P,0.46
2021-02-01,2021-03-17,440.0,C,171.0
2021-02-01,2021-03-17,440.0,P,0.98
2021-02-01,2021-03-17,460.0,C,151.0
2021-02-01,2021-03-17,460.0,P,1.91
2021-02-01,2021-03-17,480.0,C,131.5
2021-02-01,2021-03-17,480.0,P,3.43
2021-02-01,2021-03-17,500.0,C,112.0
2021-02-01,2021-03-17,500.0,P,5.75
2021-02-01,2021-03-17,525.0,C,88.5
2021-02-01,2021-03-17,525.0,P,10.15
2021-02-01,2021-03-17,550.0,C,67.0
2021-02-01,2021-03-17,550.0,P,16.5
2021-02-01,2021-03-17,575.0,C,48.2
2021-02-01,2021-03-17,575.0,P,25.2
2021-02-01,2021-03-17,600.0,C,32.7
2021-02-01,2021-03-17,600.0,P,36.3
2021-02-01,2021-03-17,625.0,C,21.0
2021-02-01,2021-03-17,625.0,P,49.7
2021-02-01,2021-03-17,650.0,C,12.6
2021-02-01,2021-03-17,650.0,P,65.5
2021-02-01,2021-03-17,675.0,C,8.0
2021-02-01,2021-03-17,675.0,P,83.0
2021-02-01,2021-03-17,700.0,C,3.83
2021-02-01,2021-03-17,700.0,P,102.5
2021-02-01,2021-03-17,725.0,C,1.95
2021-02-01,2021-03-17,725.0,P,123.5
2021-02-01,2021-03-17,750.0,C,0.94
2021-02-01,2021-03-17,750.0,P,145.5
2021-02-01,2021-03-17,775.0,C,0.43
2021-02-01,2021-03-17,775.0,P,168.0
2021-02-01,2021-06-16,420.0,C,193.0
2021-02-01,2021-06-16,420.0,P,9.95
2021-02-01,2021-06-16,440.0,C,175.0
2021-02-01,2021-06-16,440.0,P,13.5
2021-02-01,2021-06-16,460.0,C,156.0
2021-02-01,2021-06-16,460.0,P,17.8
2021-02-01,2021-06-16,480.0,C,138.5
2021-02-01,2021-06-16,480.0,P,23.0
2021-02-01,2021-06-16,500.0,C,122.0
2021-02-01,2021-06-16,500.0,P,29.0
2021-02-01,2021-06-16,550.0,C,85.5
2021-02-01,2021-06-16,550.0,P,47.8
2021-02-01,2021-06-16,600.0,C,56.5
2021-02-01,2021-06-16,600.0,P,72.0
2021-02-01,2021-06-16,650.0,C,35.5
2021-02-01,2021-06-16,650.0,P,101.5
2021-02-01,2021-06-16,700.0,C,21.3
2021-02-01,2021-06-16,700.0,P,135.5
2021-02-01,2021-06-16,750.0,C,12.25
2021-02-01,2021-06-16,750.0,P,173.0
2021-02-01,2021-06-16,800.0,C,6.8
2021-02-01,2021-06-16,800.0,P,213.0
2021-02-01,2021-09-15,420.0,C,198.0
2021-02-01,2021-09-15,420.0,P,22.5
2021-02-01,2021-09-15,440.0,C,181.0
2021-02-01,2021-09-15,440.0,P,27.9
2021-02-01,2021-09-15,460.0,C,164.0
