date,exdate,strike_price,cp_flag,option_price
2021-12-01,2022-06-15,65.0,P,0.02
2021-12-01,2022-06-15,70.0,C,13.9
2021-12-01,2022-06-15,70.0,P,0.13
2021-12-01,2022-06-15,75.0,C,9.35
2021-12-01,2022-06-15,75.0,P,0.59
2021-12-01,2022-06-15,80.0,C,5.6
2021-12-01,2022-06-15,80.0,P,1.81
2021-12-01,2022-06-15,85.0,C,2.91
2021-12-01,2022-06-15,85.0,P,4.1
2021-12-01,2022-06-15,90.0,C,1.31
2021-12-01,2022-06-15,90.0,P,7.5
2021-12-01,2022-06-15,95.0,C,0.51
2021-12-01,2022-06-15,95.0,P,11.65
2021-12-01,2022-06-15,100.0,C,0.17
2021-12-01,2022-06-15,100.0,P,16.3
2021-12-01,2022-06-15,110.0,C,0.01
2021-12-01,2022-06-15,110.0,P,26.1
2021-12-01,2022-09-21,70.0,C,14.3
2021-12-01,2022-09-21,70.0,P,0.34
2021-12-01,2022-09-21,75.0,C,10.0
2021-12-01,2022-09-21,75.0,P,1.05
2021-12-01,2022-09-21,80.0,C,6.5
2021-12-01,2022-09-21,80.0,P,2.48
2021-12-01,2022-09-21,85.0,C,3.84
2021-12-01,2022-09-21,85.0,P,4.81
2021-12-01,2022-09-21,90.0,C,2.09
2021-12-01,2022-09-21,90.0,P,8.0
2021-12-01,2022-09-21,95.0,C,1.04
2021-12-01,2022-09-21,95.0,P,11.95
2021-12-01,2022-09-21,100.0,C,0.48
2021-12-01,2022-09-21,100.0,P,16.3
2021-12-01,2022-09-21,110.0,C,0.08
2021-12-01,2022-09-21,110.0,P,25.9
2021-12-01,2021-12-15,26.0,C,7.1
2021-12-01,2021-12-15,26.0,P,0.01
2021-12-01,2021-12-15,27.0,C,6.1
2021-12-01,2021-12-15,27.0,P,0.01
2021-12-01,2021-12-15,28.0,C,5.1
2021-12-01,2021-12-15,28.0,P,0.01
2021-12-01,2021-12-15,29.0,C,4.11
2021-12-01,2021-12-15,29.0,P,0.01
2021-12-01,2021-12-15,30.0,C,3.11
2021-12-01,2021-12-15,30.0,P,0.01
2021-12-01,2021-12-15,31.0,C,2.14
2021-12-01,2021-12-15,31.0,P,0.03
2021-12-01,2021-12-15,32.0,C,1.26
2021-12-01,2021-12-15,32.0,P,0.16
2021-12-01,2021-12-15,33.0,C,0.6
2021-12-01,2021-12-15,33.0,P,0.49
2021-12-01,2021-12-15,34.0,C,0.22
2021-12-01,2021-12-15,34.0,P,1.11
2021-12-01,2021-12-15,35.0,C,0.06
2021-12-01,2021-12-15,35.0,P,1.95
2021-12-01,2021-12-15,36.0,C,0.01
2021-12-01,2021-12-15,36.0,P,2.9
2021-12-01,2021-12-15,37.0,C,0.01
2021-12-01,2021-12-15,37.0,P,3.89
2021-12-01,2021-12-15,38.0,C,0.01
2021-12-01,2021-12-15,38.0,P,4.89
2021-12-01,2021-12-15,39.0,C,0.01
2021-12-01,2021-12-15,39.0,P,5.9
2021-12-01,2021-12-15,40.0,C,0.01
2021-12-01,2021-12-15,40.0,P,6.9
2021-12-01,2021-12-15,42.0,C,0.01
2021-12-01,2021-12-15,42.0,P,8.9
2021-12-01,2021-12-15,44.0,C,0.01
2021-12-01,2021-12-15,44.0,P,10.9
2021-12-01,2021-12-15,46.0,C,0.01
2021-12-01,2021-12-15,46.0,P,12.9
2021-12-01,2021-12-15,48.0,C,0.01
2021-12-01,2021-12-15,48.0,P,14.9
2021-12-01,2022-01-19,27.0,C,6.1
2021-12-01,2022-01-19,27.0,P,0.01
2021-12-01,2022-01-19,28.0,C,5.15
2021-12-01,2022-01-19,28.0,P,0.01
2021-12-01,2022-01-19,29.0,C,4.16
2021-12-01,2022-01-19,29.0,P,0.04
2021-12-01,2022-01-19,30.0,C,3.23
2021-12-01,2022-01-19,30.0,P,0.11
2021-12-01,2022-01-19,31.0,C,2.38
2021-12-01,2022-01-19,31.0,P,0.26
2021-12-01,2022-01-19,32.0,C,1.65
2021-12-01,2022-01-19,32.0,P,0.53
2021-12-01,2022-01-19,33.0,C,1.07
2021-12-01,2022-01-19,33.0,P,0.95
2021-12-01,2022-01-19,34.0,C,0.64
2021-12-01,2022-01-19,34.0,P,1.52
2021-12-01,2022-01-19,35.0,C,0.36
2021-12-01,2022-01-19,35.0,P,2.23
2021-12-01,2022-01-19,36.0,C,0.18
2021-12-01,2022-01-19,36.0,P,3.06
2021-12-01,2022-01-19,37.0,C,0.09
2021-12-01,2022-01-19,37.0,P,3.96
2021-12-01,2022-01-19,38.0,C,0.04
2021-12-01,2022-01-19,38.0,P,4.91
2021-12-01,2022-01-19,39.0,C,0.02
2021-12-01,2022-01-19,39.0,P,5.9
2021-12-01,2022-03-16,26.0,C,7.15
2021-12-01,2022-03-16,26.0,P,0.01
2021-12-01,2022-03-16,28.0,C,5.2
2021-12-01,2022-03-16,28.0,P,0.08
2021-12-01,2022-03-16,30.0,C,3.46
2021-12-01,2022-03-16,30.0,P,0.31
2021-12-01,2022-03-16,32.0,C,2.03
2021-12-01,2022-03-16,32.0,P,0.88
2021-12-01,2022-03-16,34.0,C,1.04
2021-12-01,2022-03-16,34.0,P,1.89
2021-12-01,2022-03-16,36.0,C,0.46
2021-12-01,2022-03-16,36.0,P,3.3
2021-12-01,2022-03-16,38.0,C,0.18
2021-12-01,2022-03-16,38.0,P,5.0
2021-12-01,2022-03-16,40.0,C,0.06
2021-12-01,2022-03-16,40.0,P,6.9
2021-12-01,2022-03-16,42.0,C,0.02
2021-12-01,2022-03-16,42.0,P,8.85
2021-12-01,2022-03-16,44.0,C,0.01
2021-12-01,2022-03-16,44.0,P,10.85
2021-12-01,2022-03-16,46.0,C,0.01
2021-12-01,2022-03-16,46.0,P,12.85
2021-12-01,2022-03-16,48.0,C,0.01
2021-12-01,2022-03-16,48.0,P,14.8
2021-12-01,2022-06-15,26.0,C,7.3
2021-12-01,2022-06-15,26.0,P,0.09
2021-12-01,2022-06-15,28.0,C,5.5
2021-12-01,2022-06-15,28.0,P,0.27
2021-12-01,2022-06-15,30.0,C,3.88
2021-12-01,2022-06-15,30.0,P,0.67
2021-12-01,2022-06-15,32.0,C,2.58
2021-12-01,2022-06-15,32.0,P,1.37
2021-12-01,2022-06-15,34.0,C,1.61
2021-12-01,2022-06-15,34.0,P,2.38
2021-12-01,2022-06-15,36.0,C,0.94
2021-12-01,2022-06-15,36.0,P,3.71
2021-12-01,2022-06-15,38.0,C,0.51
2021-12-01,2022-06-15,38.0,P,5.3
2021-12-01,2022-06-15,40.0,C,0.27
2021-12-01,2022-06-15,40.0,P,7.0
2021-12-01,2022-06-15,42.0,C,0.13
2021-12-01,2022-06-15,42.0,P,8.9
2021-12-01,2022-06-15,44.0,C,0.06
2021-12-01,2022-06-15,44.0,P,10.8
2021-12-01,2022-06-15,46.0,C,0.03
2021-12-01,2022-06-15,46.0,P,12.75
2021-12-01,2022-06-15,48.0,C,0.01
2021-12-01,2022-06-15,48.0,P,14.75
2021-12-01,2022-09-21,26.0,C,7.5
2021-12-01,2022-09-21,26.0,P,0.22
2021-12-01,2022-09-21,28.0,C,5.8
2021-12-01,2022-09-21,28.0,P,0.51
2021-12-01,2022-09-21,30.0,C,4.31
2021-12-01,2022-09-21,30.0,P,1.02
2021-12-01,2022-09-21,32.0,C,3.08
2021-12-01,2022-09-21,32.0,P,1.78
2021-12-01,2022-09-21,34.0,C,2.12
2021-12-01,2022-09-21,34.0,P,2.8
2021-12-01,2022-09-21,36.0,C,1.4
2021-12-01,2022-09-21,36.0,P,4.08
2021-12-01,2022-09-21,38.0,C,0.9
2021-12-01,2022-09-21,38.0,P,5.55
2021-12-01,2022-09-21,40.0,C,0.56
2021-12-01,2022-09-21,40.0,P,7.2
2021-12-01,2021-12-15,40.0,C,27.0
2021-12-01,2021-12-15,40.0,P,0.01
2021-12-01,2021-12-15,42.0,C,25.0
2021-12-01,2021-12-15,42.0,P,0.01
2021-12-01,2021-12-15,44.0,C,23.0
2021-12-01,2021-12-15,44.0,P,0.01
2021-12-01,2021-12-15,46.0,C,21.0
2021-12-01,2021-12-15,46.0,P,0.01
2021-12-01,2021-12-15,48.0,C,19.0
2021-12-01,2021-12-15,48.0,P,0.01
2021-12-01,2021-12-15,49.0,C,18.0
2021-12-01,2021-12-15,49.0,P,0.01
2021-12-01,2021-12-15,50.0,C,17.0
2021-12-01,2021-12-15,50.0,P,0.01
2021-12-01,2021-12-15,52.5,C,14.5
2021-12-01,2021-12-15,52.5,P,0.01
2021-12-01,2021-12-15,55.0,C,12.05
2021-12-01,2021-12-15,55.0,P,0.01
2021-12-01,2021-12-15,57.5,C,9.6
2021-12-01,2021-12-15,57.5,P,0.04
2021-12-01,2021-12-15,60.0,C,7.3
2021-12-01,2021-12-15,60.0,P,0.16
2021-12-01,2021-12-15,62.5,C,5.2
2021-12-01,2021-12-15,62.5,P,0.49
2021-12-01,2021-12-15,65.0,C,3.46
2021-12-01,2021-12-15,65.0,P,1.17
2021-12-01,2021-12-15,67.5,C,2.13
2021-12-01,2021-12-15,67.5,P,2.31
2021-12-01,2021-12-15,70.0,C,1.2
2021-12-01,2021-12-15,70.0,P,3.92
2021-12-01,2021-12-15,72.5,C,0.62
2021-12-01,2021-12-15,72.5,P,5.9
2021-12-01,2021-12-15,75.0,C,0.3
2021-12-01,2021-12-15,75.0,P,8.15
2021-12-01,2021-12-15,80.0,C,0.05
2021-12-01,2021-12-15,80.0,P,13.0
2021-12-01,2021-12-15,85.0,C,0.01
2021-12-01,2021-12-15,85.0,P,18.0
2021-12-01,2022-01-19,52.5,C,14.8
2021-12-01,2022-01-19,52.5,P,0.14
2021-12-01,2022-01-19,55.0,C,12.55
2021-12-01,2022-01-19,55.0,P,0.32
2021-12-01,2022-01-19,57.5,C,10.45
2021-12-01,2022-01-19,57.5,P,0.6
2021-12-01,2022-01-19,60.0,C,8.55
2021-12-01,2022-01-19,60.0,P,1.11
2021-12-01,2022-01-19,62.5,C,6.85
2021-12-01,2022-01-19,62.5,P,1.82
2021-12-01,2022-01-19,65.0,C,5.35
2021-12-01,2022-01-19,65.0,P,2.79
2021-12-01,2022-01-19,67.5,C,4.13
2021-12-01,2022-01-19,67.5,P,4.02
2021-12-01,2022-01-19,70.0,C,3.11
2021-12-01,2022-01-19,70.0,P,5.5
2021-12-01,2022-01-19,72.5,C,2.3
2021-12-01,2022-01-19,72.5,P,7.25
2021-12-01,2022-01-19,75.0,C,1.67
2021-12-01,2022-01-19,75.0,P,9.15
2021-12-01,2022-03-16,40.0,C,27.1
2021-12-01,2022-03-16,40.0,P,0.01
2021-12-01,2022-03-16,42.0,C,25.2
2021-12-01,2022-03-16,42.0,P,0.03
2021-12-01,2022-03-16,44.0,C,23.2
2021-12-01,2022-03-16,44.0,P,0.06
2021-12-01,2022-03-16,46.0,C,21.3
2021-12-01,2022-03-16,46.0,P,0.12
2021-12-01,2022-03-16,48.0,C,19.5
2021-12-01,2022-03-16,48.0,P,0.2
2021-12-01,2022-03-16,50.0,C,17.7
2021-12-01,2022-03-16,50.0,P,0.34
2021-12-01,2022-03-16,55.0,C,13.5
2021-12-01,2022-03-16,55.0,P,0.98
2021-12-01,2022-03-16,60.0,C,9.95
2021-12-01,2022-03-16,60.0,P,2.22
2021-12-01,2022-03-16,65.0,C,7.05
2021-12-01,2022-03-16,65.0,P,4.2
2021-12-01,2022-03-16,70.0,C,4.83
2021-12-01,2022-03-16,70.0,P,6.95
2021-12-01,2022-03-16,75.0,C,3.2
2021-12-01,2022-03-16,75.0,P,10.4
2021-12-01,2022-03-16,80.0,C,2.07
2021-12-01,2022-03-16,80.0,P,14.35
2021-12-01,2022-03-16,85.0,C,1.3
2021-12-01,2022-03-16,85.0,P,18.7
2021-12-01,2022-06-15,40.0,C,27.5
2021-12-01,2022-06-15,40.0,P,0.16
2021-12-01,2022-06-15,42.0,C,25.6
2021-12-01,2022-06-15,42.0,P,0.25
2021-12-01,2022-06-15,44.0,C,23.8
2021-12-01,2022-06-15,44.0,P,0.39
2021-12-01,2022-06-15,46.0,C,22.1
2021-12-01,2022-06-15,46.0,P,0.57
2021-12-01,2022-06-15,48.0,C,20.4
2021-12-01,2022-06-15,48.0,P,0.81
2021-12-01,2022-06-15,50.0,C,18.8
2021-12-01,2022-06-15,50.0,P,1.12
2021-12-01,2022-06-15,55.0,C,15.2
2021-12-01,2022-06-15,55.0,P,2.23
2021-12-01,2022-06-15,60.0,C,12.05
2021-12-01,2022-06-15,60.0,P,3.88
2021-12-01,2022-06-15,65.0,C,9.4
2021-12-01,2022-06-15,65.0,P,6.1
2021-12-01,2022-06-15,70.0,C,7.2
2021-12-01,2022-06-15,70.0,P,8.9
2021-12-01,2022-06-15,75.0,C,5.5
2021-12-01,2022-06-15,75.0,P,12.2
2021-12-01,2022-06-15,80.0,C,4.14
2021-12-01,2022-06-15,80.0,P,15.9
2021-12-01,2022-06-15,85.0,C,3.1
2021-12-01,2022-06-15,85.0,P,19.9
2021-12-01,2022-09-21,48.0,C,21.6
2021-12-01,2022-09-21,48.0,P,1.59
2021-12-01,2022-09-21,50.0,C,20.1
2021-12-01,2022-09-21,50.0,P,2.03
2021-12-01,2022-09-21,55.0,C,16.8
2021-12-01,2022-09-21,55.0,P,3.45
2021-12-01,2022-09-21,60.0,C,13.9
2021-12-01,2022-09-21,60.0,P,5.35
2021-12-01,2022-09-21,65.0,C,11.4
2021-12-01,2022-09-21,65.0,P,7.75
2021-12-01,2022-09-21,70.0,C,9.3
2021-12-01,2022-09-21,70.0,P,10.55
2021-12-01,2022-09-21,75.0,C,7.55
2021-12-01,2022-09-21,75.0,P,13.8
2021-12-01,2021-12-15,480.0,C,120.0
2021-12-01,2021-12-15,480.0,P,0.01
2021-12-01,2021-12-15,490.0,C,110.0
2021-12-01,2021-12-15,490.0,P,0.01
2021-12-01,2021-12-15,500.0,C,100.0
2021-12-01,2021-12-15,500.0,P,0.01
2021-12-01,2021-12-15,525.0,C,75.0
2021-12-01,2021-12-15,525.0,P,0.01
2021-12-01,2021-12-15,550.0,C,50.0
2021-12-01,2021-12-15,550.0,P,0.09
2021-12-01,2021-12-15,575.0,C,26.6
2021-12-01,2021-12-15,575.0,P,1.52
2021-12-01,2021-12-15,600.0,C,9.25
2021-12-01,2021-12-15,600.0,P,9.15
2021-12-01,2021-12-15,625.0,C,1.75
2021-12-01,2021-12-15,625.0,P,26.6
2021-12-01,2021-12-15,650.0,C,0.16
2021-12-01,2021-12-15,650.0,P,50.0
2021-12-01,2021-12-15,675.0,C,0.01
2021-12-01,2021-12-15,675.0,P,75.0
2021-12-01,2021-12-15,700.0,C,0.01
2021-12-01,2021-12-15,700.0,P,100.0
2021-12-01,2021-12-15,725.0,C,0.01
2021-12-01,2021-12-15,725.0,P,125.0
2021-12-01,2022-01-19,500.0,C,100.5
2021-12-01,2022-01-19,500.0,P,0.06
2021-12-01,2022-01-19,525.0,C,76.0
2021-12-01,2022-01-19,525.0,P,0.45
2021-12-01,2022-01-19,550.0,C,52.5
2021-12-01,2022-01-19,550.0,P,2.12
2021-12-01,2022-01-19,575.0,C,32.3
2021-12-01,2022-01-19,575.0,P,6.9
2021-12-01,2022-01-19,600.0,C,17.2
2021-12-01,2022-01-19,600.0,P,16.8
2021-12-01,2022-01-19,625.0,C,7.7
2021-12-01,2022-01-19,625.0,P,32.3
2021-12-01,2022-01-19,650.0,C,2.91
2021-12-01,2022-01-19,650.0,P,52.5
2021-12-01,2022-01-19,675.0,C,0.92
2021-12-01,2022-01-19,675.0,P,75.5
2021-12-01,2022-01-19,700.0,C,0.25
2021-12-01,2022-01-19,700.0,P,99.5
2021-12-01,2022-01-19,725.0,C,0.06
2021-12-01,2022-01-19,725.0,P,124.5
2021-12-01,2022-03-16,480.0,C,121.0
2021-12-01,2022-03-16,480.0,P,0.21
2021-12-01,2022-03-16,500.0,C,101.5
2021-12-01,2022-03-16,500.0,P,0.66
2021-12-01,2022-03-16,550.0,C,56.5
2021-12-01,2022-03-16,550.0,P,5.75
2021-12-01,2022-03-16,600.0,C,24.1
2021-12-01,2022-03-16,600.0,P,23.2
2021-12-01,2022-03-16,650.0,C,7.45
2021-12-01,2022-03-16,650.0,P,56.5
2021-12-01,2022-03-16,700.0,C,1.68
2021-12-01,2022-03-16,700.0,P,100.5
2021-12-01,2022-03-16,750.0,C,0.28
2021-12-01,2022-03-16,750.0,P,149.0
2021-12-01,2022-06-15,480.0,C,123.0
2021-12-01,2022-06-15,480.0,P,1.5
2021-12-01,2022-06-15,500.0,C,105.0
2021-12-01,2022-06-15,500.0,P,3.03
2021-12-01,2022-06-15,550.0,C,64.0
2021-12-01,2022-06-15,550.0,P,12.0
2021-12-01,2022-06-15,600.0,C,33.8
2021-12-01,2022-06-15,600.0,P,31.7
2021-12-01,2022-06-15,650.0,C,15.4
2021-12-01,2022-06-15,650.0,P,63.0
2021-12-01,2022-06-15,700.0,C,6.05
2021-12-01,2022-06-15,700.0,P,103.5
2021-12-01,2022-06-15,750.0,C,2.1
2021-12-01,2022-06-15,750.0,P,149.5
2021-12-01,2022-09-21,480.0,C,126.5
2021-12-01,2022-09-21,480.0,P,3.75
2021-12-01,2022-09-21,500.0,C,109.5
2021-12-01,2022-09-21,500.0,P,6.3
2021-12-01,2022-09-21,550.0,C,71.0
2021-12-01,2022-09-21,550.0,P,17.9
2021-12-01,2022-09-21,600.0,C,42.4
2021-12-01,2022-09-21,600.0,P,38.8
2021-12-01,2022-09-21,650.0,C,23.1
2021-12-01,2022-09-21,650.0,P,69.0
2021-12-01,2022-09-21,700.0,C,11.6
2021-12-01,2022-09-21,700.0,P,107.5
2021-12-01,2022-09-21,750.0,C,5.45
2021-12-01,2022-09-21,750.0,P,151.0
2021-12-01,2021-12-15,60.0,C,14.1
2021-12-01,2021-12-15,60.0,P,0.01
2021-12-01,2021-12-15,62.5,C,11.6
2021-12-01,2021-12-15,62.5,P,0.01
2021-12-01,2021-12-15,65.0,C,9.1
2021-12-01,2021-12-15,65.0,P,0.01
2021-12-01,2021-12-15,67.5,C,6.65
2021-12-01,2021-12-15,67.5,P,0.01
2021-12-01,2021-12-15,70.0,C,4.27
2021-12-01,2021-12-15,70.0,P,0.09
2021-12-01,2021-12-15,72.5,C,2.27
2021-12-01,2021-12-15,72.5,P,0.52
2021-12-01,2021-12-15,75.0,C,0.93
2021-12-01,2021-12-15,75.0,P,1.67
2021-12-01,2021-12-15,77.5,C,0.28
2021-12-01,2021-12-15,77.5,P,3.58
2021-12-01,2021-12-15,80.0,C,0.06
2021-12-01,2021-12-15,80.0,P,5.9
2021-12-01,2021-12-15,82.5,C,0.01
2021-12-01,2021-12-15,82.5,P,8.4
2021-12-01,2021-12-15,85.0,C,0.01
2021-12-01,2021-12-15,85.0,P,10.9
2021-12-01,2021-12-15,87.5,C,0.01
2021-12-01,2021-12-15,87.5,P,13.4
2021-12-01,2021-12-15,90.0,C,0.01
2021-12-01,2021-12-15,90.0,P,15.9
2021-12-01,2021-12-15,95.0,C,0.01
2021-12-01,2021-12-15,95.0,P,20.9
2021-12-01,2022-01-19,60.0,C,14.15
2021-12-01,2022-01-19,60.0,P,0.01
2021-12-01,2022-01-19,62.5,C,11.7
2021-12-01,2022-01-19,62.5,P,0.02
2021-12-01,2022-01-19,65.0,C,9.3
2021-12-01,2022-01-19,65.0,P,0.07
2021-12-01,2022-01-19,67.5,C,7.0
2021-12-01,2022-01-19,67.5,P,0.24
2021-12-01,2022-01-19,70.0,C,5.0
2021-12-01,2022-01-19,70.0,P,0.63
2021-12-01,2022-01-19,72.5,C,3.33
2021-12-01,2022-01-19,72.5,P,1.4
2021-12-01,2022-01-19,75.0,C,2.05
2021-12-01,2022-01-19,75.0,P,2.61
2021-12-01,2022-01-19,77.5,C,1.17
2021-12-01,2022-01-19,77.5,P,4.26
2021-12-01,2022-01-19,80.0,C,0.61
2021-12-01,2022-01-19,80.0,P,6.25
2021-12-01,2022-01-19,82.5,C,0.3
2021-12-01,2022-01-19,82.5,P,8.5
2021-12-01,2022-01-19,85.0,C,0.13
2021-12-01,2022-01-19,85.0,P,10.9
2021-12-01,2022-01-19,87.5,C,0.06
2021-12-01,2022-01-19,87.5,P,13.35
2021-12-01,2022-01-19,90.0,C,0.02
2021-12-01,2022-01-19,90.0,P,15.8
2021-12-01,2022-03-16,60.0,C,14.3
2021-12-01,2022-03-16,60.0,P,0.04
2021-12-01,2022-03-16,65.0,C,9.7
2021-12-01,2022-03-16,65.0,P,0.31
2021-12-01,2022-03-16,70.0,C,5.8
2021-12-01,2022-03-16,70.0,P,1.27
2021-12-01,2022-03-16,75.0,C,3.04
2021-12-01,2022-03-16,75.0,P,3.41
2021-12-01,2022-03-16,80.0,C,1.37
2021-12-01,2022-03-16,80.0,P,6.8
2021-12-01,2022-03-16,85.0,C,0.53
2021-12-01,2022-03-16,85.0,P,11.1
2021-12-01,2022-03-16,90.0,C,0.18
2021-12-01,2022-03-16,90.0,P,15.8
2021-12-01,2022-03-16,95.0,C,0.05
2021-12-01,2022-03-16,95.0,P,20.8
2021-12-01,2022-06-15,60.0,C,14.75
2021-12-01,2022-06-15,60.0,P,0.26
2021-12-01,2022-06-15,65.0,C,10.55
2021-12-01,2022-06-15,65.0,P,0.87
2021-12-01,2022-06-15,70.0,C,7.05
2021-12-01,2022-06-15,70.0,P,2.22
2021-12-01,2022-06-15,75.0,C,4.42
2021-12-01,2022-06-15,75.0,P,4.49
2021-12-01,2022-06-15,80.0,C,2.58
2021-12-01,2022-06-15,80.0,P,7.7
2021-12-01,2022-06-15,85.0,C,1.42
2021-12-01,2022-06-15,85.0,P,11.6
2021-12-01,2022-06-15,90.0,C,0.73
2021-12-01,2022-06-15,90.0,P,16.0
2021-12-01,2022-06-15,95.0,C,0.36
2021-12-01,2022-06-15,95.0,P,20.7
2021-12-01,2022-09-21,60.0,C,15.4
2021-12-01,2022-09-21,60.0,P,0.59
2021-12-01,2022-09-21,65.0,C,11.5
2021-12-01,2022-09-21,65.0,P,1.48
2021-12-01,2022-09-21,70.0,C,8.2
2021-12-01,2022-09-21,70.0,P,3.04
2021-12-01,2022-09-21,75.0,C,5.65
2021-12-01,2022-09-21,75.0,P,5.4
2021-12-01,2022-09-21,80.0,C,3.73
2021-12-01,2022-09-21,80.0,P,8.45
2021-12-01,2022-09-21,85.0,C,2.38
2021-12-01,2022-09-21,85.0,P,12.15
2021-12-01,2022-09-21,90.0,C,1.47
2021-12-01,2022-09-21,90.0,P,16.3
2021-12-01,2021-12-15,80.0,C,24.0
2021-12-01,2021-12-15,80.0,P,0.01
2021-12-01,2021-12-15,85.0,C,19.0
2021-12-01,2021-12-15,85.0,P,0.01
2021-12-01,2021-12-15,87.5,C,16.5
2021-12-01,2021-12-15,87.5,P,0.01
2021-12-01,2021-12-15,90.0,C,14.0
2021-12-01,2021-12-15,90.0,P,0.01
2021-12-01,2021-12-15,92.5,C,11.55
2021-12-01,2021-12-15,92.5,P,0.01
2021-12-01,2021-12-15,95.0,C,9.05
2021-12-01,2021-12-15,95.0,P,0.05
2021-12-01,2021-12-15,97.5,C,6.7
2021-12-01,2021-12-15,97.5,P,0.18
2021-12-01,2021-12-15,100.0,C,4.56
2021-12-01,2021-12-15,100.0,P,0.54
2021-12-01,2021-12-15,105.0,C,1.51
2021-12-01,2021-12-15,105.0,P,2.49
2021-12-01,2021-12-15,110.0,C,0.29
2021-12-01,2021-12-15,110.0,P,6.25
2021-12-01,2021-12-15,115.0,C,0.03
2021-12-01,2021-12-15,115.0,P,11.0
2021-12-01,2021-12-15,120.0,C,0.01
2021-12-01,2021-12-15,120.0,P,16.0
2021-12-01,2021-12-15,125.0,C,0.01
2021-12-01,2021-12-15,125.0,P,21.0
2021-12-01,2021-12-15,130.0,C,0.01
2021-12-01,2021-12-15,130.0,P,26.0
2021-12-01,2021-12-15,135.0,C,0.01
2021-12-01,2021-12-15,135.0,P,31.0
2021-12-01,2021-12-15,140.0,C,0.01
2021-12-01,2021-12-15,140.0,P,36.0
2021-12-01,2022-01-19,85.0,C,19.1
