date,exdate,strike_price,cp_flag,option_price
2021-09-01,2021-10-20,100.0,P,11.7
2021-09-01,2021-10-20,105.0,C,0.08
2021-09-01,2021-10-20,105.0,P,16.5
2021-09-01,2021-12-15,65.0,C,23.6
2021-09-01,2021-12-15,65.0,P,0.03
2021-09-01,2021-12-15,70.0,C,18.8
2021-09-01,2021-12-15,70.0,P,0.14
2021-09-01,2021-12-15,75.0,C,14.1
2021-09-01,2021-12-15,75.0,P,0.49
2021-09-01,2021-12-15,80.0,C,9.95
2021-09-01,2021-12-15,80.0,P,1.32
2021-09-01,2021-12-15,85.0,C,6.55
2021-09-01,2021-12-15,85.0,P,2.88
2021-09-01,2021-12-15,90.0,C,3.96
2021-09-01,2021-12-15,90.0,P,5.3
2021-09-01,2021-12-15,95.0,C,2.22
2021-09-01,2021-12-15,95.0,P,8.55
2021-09-01,2021-12-15,100.0,C,1.16
2021-09-01,2021-12-15,100.0,P,12.5
2021-09-01,2021-12-15,110.0,C,0.25
2021-09-01,2021-12-15,110.0,P,21.6
2021-09-01,2022-03-16,65.0,C,23.9
2021-09-01,2022-03-16,65.0,P,0.18
2021-09-01,2022-03-16,70.0,C,19.3
2021-09-01,2022-03-16,70.0,P,0.52
2021-09-01,2022-03-16,75.0,C,15.0
2021-09-01,2022-03-16,75.0,P,1.21
2021-09-01,2022-03-16,80.0,C,11.2
2021-09-01,2022-03-16,80.0,P,2.42
2021-09-01,2022-03-16,85.0,C,8.05
2021-09-01,2022-03-16,85.0,P,4.25
2021-09-01,2022-03-16,90.0,C,5.55
2021-09-01,2022-03-16,90.0,P,6.75
2021-09-01,2022-03-16,95.0,C,3.69
2021-09-01,2022-03-16,95.0,P,9.85
2021-09-01,2022-03-16,100.0,C,2.36
2021-09-01,2022-03-16,100.0,P,13.5
2021-09-01,2022-03-16,110.0,C,0.88
2021-09-01,2022-03-16,110.0,P,22.0
2021-09-01,2022-06-15,65.0,C,24.4
2021-09-01,2022-06-15,65.0,P,0.46
2021-09-01,2022-06-15,70.0,C,19.9
2021-09-01,2022-06-15,70.0,P,1.03
2021-09-01,2022-06-15,75.0,C,15.9
2021-09-01,2022-06-15,75.0,P,1.98
2021-09-01,2022-06-15,80.0,C,12.4
2021-09-01,2022-06-15,80.0,P,3.42
2021-09-01,2022-06-15,85.0,C,9.4
2021-09-01,2022-06-15,85.0,P,5.4
2021-09-01,2022-06-15,90.0,C,6.95
2021-09-01,2022-06-15,90.0,P,7.9
2021-09-01,2022-06-15,95.0,C,5.05
2021-09-01,2022-06-15,95.0,P,10.95
2021-09-01,2022-06-15,100.0,C,3.57
2021-09-01,2022-06-15,100.0,P,14.45
2021-09-01,2022-06-15,110.0,C,1.69
2021-09-01,2022-06-15,110.0,P,22.5
2021-09-01,2021-09-15,38.0,C,1.01
2021-09-01,2021-09-15,40.0,C,0.32
2021-09-01,2021-09-15,31.0,C,6.75
2021-09-01,2021-09-15,31.0,P,0.01
2021-09-01,2021-09-15,32.0,C,5.75
2021-09-01,2021-09-15,32.0,P,0.01
2021-09-01,2021-09-15,33.0,C,4.77
2021-09-01,2021-09-15,33.0,P,0.02
2021-09-01,2021-09-15,34.0,C,3.81
2021-09-01,2021-09-15,34.0,P,0.05
2021-09-01,2021-09-15,35.0,C,2.9
2021-09-01,2021-09-15,35.0,P,0.14
2021-09-01,2021-09-15,36.0,C,2.08
2021-09-01,2021-09-15,36.0,P,0.32
2021-09-01,2021-09-15,37.0,C,1.39
2021-09-01,2021-09-15,37.0,P,0.64
2021-09-01,2021-09-15,38.0,C,0.87
2021-09-01,2021-09-15,38.0,P,1.11
2021-09-01,2021-09-15,39.0,C,0.49
2021-09-01,2021-09-15,39.0,P,1.74
2021-09-01,2021-09-15,40.0,C,0.26
2021-09-01,2021-09-15,40.0,P,2.5
2021-09-01,2021-09-15,41.0,C,0.12
2021-09-01,2021-09-15,41.0,P,3.37
2021-09-01,2021-09-15,42.0,C,0.05
2021-09-01,2021-09-15,42.0,P,4.3
2021-09-01,2021-09-15,43.0,C,0.02
2021-09-01,2021-09-15,43.0,P,5.25
2021-09-01,2021-09-15,44.0,C,0.01
2021-09-01,2021-09-15,44.0,P,6.25
2021-09-01,2021-10-20,31.0,C,6.85
2021-09-01,2021-10-20,31.0,P,0.07
2021-09-01,2021-10-20,32.0,C,5.9
2021-09-01,2021-10-20,32.0,P,0.14
2021-09-01,2021-10-20,33.0,C,5.0
2021-09-01,2021-10-20,33.0,P,0.25
2021-09-01,2021-10-20,34.0,C,4.19
2021-09-01,2021-10-20,34.0,P,0.41
2021-09-01,2021-10-20,35.0,C,3.42
2021-09-01,2021-10-20,35.0,P,0.65
2021-09-01,2021-10-20,36.0,C,2.74
2021-09-01,2021-10-20,36.0,P,0.97
2021-09-01,2021-10-20,37.0,C,2.15
2021-09-01,2021-10-20,37.0,P,1.37
2021-09-01,2021-10-20,38.0,C,1.65
2021-09-01,2021-10-20,38.0,P,1.87
2021-09-01,2021-10-20,39.0,C,1.23
2021-09-01,2021-10-20,39.0,P,2.46
2021-09-01,2021-10-20,40.0,C,0.9
2021-09-01,2021-10-20,40.0,P,3.13
2021-09-01,2021-10-20,41.0,C,0.65
2021-09-01,2021-10-20,41.0,P,3.87
2021-09-01,2021-10-20,42.0,C,0.45
2021-09-01,2021-10-20,42.0,P,4.67
2021-09-01,2021-10-20,43.0,C,0.31
2021-09-01,2021-10-20,43.0,P,5.55
2021-09-01,2021-10-20,44.0,C,0.21
2021-09-01,2021-10-20,44.0,P,6.45
2021-09-01,2021-12-15,30.0,C,8.05
2021-09-01,2021-12-15,30.0,P,0.25
2021-09-01,2021-12-15,32.0,C,6.35
2021-09-01,2021-12-15,32.0,P,0.55
2021-09-01,2021-12-15,34.0,C,4.84
2021-09-01,2021-12-15,34.0,P,1.03
2021-09-01,2021-12-15,36.0,C,3.57
2021-09-01,2021-12-15,36.0,P,1.76
2021-09-01,2021-12-15,38.0,C,2.54
2021-09-01,2021-12-15,38.0,P,2.72
2021-09-01,2021-12-15,40.0,C,1.75
2021-09-01,2021-12-15,40.0,P,3.93
2021-09-01,2021-12-15,42.0,C,1.17
2021-09-01,2021-12-15,42.0,P,5.35
2021-09-01,2021-12-15,44.0,C,0.75
2021-09-01,2021-12-15,44.0,P,6.95
2021-09-01,2022-03-16,30.0,C,8.5
2021-09-01,2022-03-16,30.0,P,0.64
2021-09-01,2022-03-16,32.0,C,6.95
2021-09-01,2022-03-16,32.0,P,1.1
2021-09-01,2022-03-16,34.0,C,5.6
2021-09-01,2022-03-16,34.0,P,1.73
2021-09-01,2022-03-16,36.0,C,4.43
2021-09-01,2022-03-16,36.0,P,2.55
2021-09-01,2022-03-16,38.0,C,3.44
2021-09-01,2022-03-16,38.0,P,3.56
2021-09-01,2022-03-16,40.0,C,2.64
2021-09-01,2022-03-16,40.0,P,4.74
2021-09-01,2022-03-16,42.0,C,1.99
2021-09-01,2022-03-16,42.0,P,6.1
2021-09-01,2022-03-16,44.0,C,1.48
2021-09-01,2022-03-16,44.0,P,7.55
2021-09-01,2022-06-15,30.0,C,9.0
2021-09-01,2022-06-15,30.0,P,1.07
2021-09-01,2022-06-15,32.0,C,7.55
2021-09-01,2022-06-15,32.0,P,1.63
2021-09-01,2022-06-15,34.0,C,6.3
2021-09-01,2022-06-15,34.0,P,2.34
2021-09-01,2022-06-15,36.0,C,5.2
2021-09-01,2022-06-15,36.0,P,3.22
2021-09-01,2022-06-15,38.0,C,4.23
2021-09-01,2022-06-15,38.0,P,4.25
2021-09-01,2022-06-15,40.0,C,3.42
2021-09-01,2022-06-15,40.0,P,5.45
2021-09-01,2022-06-15,42.0,C,2.75
2021-09-01,2022-06-15,42.0,P,6.75
2021-09-01,2022-06-15,44.0,C,2.19
2021-09-01,2022-06-15,44.0,P,8.15
2021-09-01,2021-09-15,41.0,C,23.1
2021-09-01,2021-09-15,41.0,P,0.01
2021-09-01,2021-09-15,42.0,C,22.1
2021-09-01,2021-09-15,42.0,P,0.01
2021-09-01,2021-09-15,43.0,C,21.1
2021-09-01,2021-09-15,43.0,P,0.01
2021-09-01,2021-09-15,44.0,C,20.1
2021-09-01,2021-09-15,44.0,P,0.01
2021-09-01,2021-09-15,45.0,C,19.1
2021-09-01,2021-09-15,45.0,P,0.01
2021-09-01,2021-09-15,46.0,C,18.1
2021-09-01,2021-09-15,46.0,P,0.01
2021-09-01,2021-09-15,47.0,C,17.1
2021-09-01,2021-09-15,47.0,P,0.01
2021-09-01,2021-09-15,48.0,C,16.1
2021-09-01,2021-09-15,48.0,P,0.01
2021-09-01,2021-09-15,49.0,C,15.2
2021-09-01,2021-09-15,49.0,P,0.01
2021-09-01,2021-09-15,50.0,C,14.2
2021-09-01,2021-09-15,50.0,P,0.01
2021-09-01,2021-09-15,52.5,C,11.8
2021-09-01,2021-09-15,52.5,P,0.02
2021-09-01,2021-09-15,55.0,C,9.55
2021-09-01,2021-09-15,55.0,P,0.1
2021-09-01,2021-09-15,57.5,C,7.5
2021-09-01,2021-09-15,57.5,P,0.41
2021-09-01,2021-09-15,60.0,C,5.7
2021-09-01,2021-09-15,60.0,P,0.74
2021-09-01,2021-09-15,62.5,C,4.15
2021-09-01,2021-09-15,62.5,P,1.55
2021-09-01,2021-09-15,65.0,C,2.92
2021-09-01,2021-09-15,65.0,P,2.78
2021-09-01,2021-09-15,67.5,C,1.98
2021-09-01,2021-09-15,67.5,P,4.43
2021-09-01,2021-09-15,70.0,C,1.3
2021-09-01,2021-09-15,70.0,P,6.4
2021-09-01,2021-09-15,72.5,C,0.82
2021-09-01,2021-09-15,72.5,P,8.65
2021-09-01,2021-09-15,75.0,C,0.5
2021-09-01,2021-09-15,75.0,P,11.0
2021-09-01,2021-10-20,47.0,C,17.7
2021-09-01,2021-10-20,47.0,P,0.09
2021-09-01,2021-10-20,48.0,C,16.8
2021-09-01,2021-10-20,48.0,P,0.12
2021-09-01,2021-10-20,49.0,C,15.9
2021-09-01,2021-10-20,49.0,P,0.17
2021-09-01,2021-10-20,50.0,C,15.1
2021-09-01,2021-10-20,50.0,P,0.24
2021-09-01,2021-10-20,52.5,C,13.1
2021-09-01,2021-10-20,52.5,P,0.47
2021-09-01,2021-10-20,55.0,C,11.25
2021-09-01,2021-10-20,55.0,P,0.86
2021-09-01,2021-10-20,57.5,C,9.55
2021-09-01,2021-10-20,57.5,P,1.43
2021-09-01,2021-10-20,60.0,C,8.05
2021-09-01,2021-10-20,60.0,P,2.24
2021-09-01,2021-10-20,62.5,C,6.7
2021-09-01,2021-10-20,62.5,P,3.28
2021-09-01,2021-10-20,65.0,C,5.55
2021-09-01,2021-10-20,65.0,P,4.57
2021-09-01,2021-10-20,67.5,C,4.56
2021-09-01,2021-10-20,67.5,P,6.1
2021-09-01,2021-10-20,70.0,C,3.72
2021-09-01,2021-10-20,70.0,P,7.85
2021-09-01,2021-10-20,72.5,C,3.0
2021-09-01,2021-10-20,72.5,P,9.75
2021-09-01,2021-10-20,75.0,C,2.41
2021-09-01,2021-10-20,75.0,P,11.8
2021-09-01,2021-12-15,40.0,C,24.9
2021-09-01,2021-12-15,40.0,P,0.11
2021-09-01,2021-12-15,42.0,C,23.1
2021-09-01,2021-12-15,42.0,P,0.19
2021-09-01,2021-12-15,44.0,C,21.5
2021-09-01,2021-12-15,44.0,P,0.32
2021-09-01,2021-12-15,46.0,C,19.9
2021-09-01,2021-12-15,46.0,P,0.49
2021-09-01,2021-12-15,48.0,C,18.4
2021-09-01,2021-12-15,48.0,P,0.73
2021-09-01,2021-12-15,50.0,C,16.9
2021-09-01,2021-12-15,50.0,P,1.05
2021-09-01,2021-12-15,55.0,C,13.65
2021-09-01,2021-12-15,55.0,P,2.24
2021-09-01,2021-12-15,60.0,C,10.85
2021-09-01,2021-12-15,60.0,P,4.07
2021-09-01,2021-12-15,65.0,C,8.55
2021-09-01,2021-12-15,65.0,P,6.6
2021-09-01,2021-12-15,70.0,C,6.65
2021-09-01,2021-12-15,70.0,P,9.7
2021-09-01,2021-12-15,75.0,C,5.15
2021-09-01,2021-12-15,75.0,P,13.35
2021-09-01,2022-03-16,40.0,C,26.1
2021-09-01,2022-03-16,40.0,P,0.49
2021-09-01,2022-03-16,42.0,C,24.6
2021-09-01,2022-03-16,42.0,P,0.71
2021-09-01,2022-03-16,44.0,C,23.1
2021-09-01,2022-03-16,44.0,P,0.98
2021-09-01,2022-03-16,46.0,C,21.7
2021-09-01,2022-03-16,46.0,P,1.32
2021-09-01,2022-03-16,48.0,C,20.4
2021-09-01,2022-03-16,48.0,P,1.73
2021-09-01,2022-03-16,50.0,C,19.1
2021-09-01,2022-03-16,50.0,P,2.22
2021-09-01,2022-03-16,55.0,C,16.2
2021-09-01,2022-03-16,55.0,P,3.81
2021-09-01,2022-03-16,60.0,C,13.7
2021-09-01,2022-03-16,60.0,P,5.95
2021-09-01,2022-03-16,65.0,C,11.55
2021-09-01,2022-03-16,65.0,P,8.55
2021-09-01,2022-03-16,70.0,C,9.7
2021-09-01,2022-03-16,70.0,P,11.65
2021-09-01,2022-03-16,75.0,C,8.15
2021-09-01,2022-03-16,75.0,P,15.1
2021-09-01,2022-06-15,40.0,C,27.4
2021-09-01,2022-06-15,40.0,P,1.04
2021-09-01,2022-06-15,42.0,C,26.1
2021-09-01,2022-06-15,42.0,P,1.37
2021-09-01,2022-06-15,44.0,C,24.7
2021-09-01,2022-06-15,44.0,P,1.77
2021-09-01,2022-06-15,46.0,C,23.5
2021-09-01,2022-06-15,46.0,P,2.23
2021-09-01,2022-06-15,48.0,C,22.2
2021-09-01,2022-06-15,48.0,P,2.77
2021-09-01,2022-06-15,50.0,C,21.1
2021-09-01,2022-06-15,50.0,P,3.37
2021-09-01,2022-06-15,55.0,C,18.4
2021-09-01,2022-06-15,55.0,P,5.2
2021-09-01,2022-06-15,60.0,C,16.1
2021-09-01,2022-06-15,60.0,P,7.5
2021-09-01,2022-06-15,65.0,C,14.1
2021-09-01,2022-06-15,65.0,P,10.2
2021-09-01,2022-06-15,70.0,C,12.3
2021-09-01,2022-06-15,70.0,P,13.3
2021-09-01,2022-06-15,75.0,C,10.75
2021-09-01,2022-06-15,75.0,P,16.7
2021-09-01,2021-09-15,460.0,C,153.0
2021-09-01,2021-09-15,460.0,P,0.01
2021-09-01,2021-09-15,470.0,C,143.0
2021-09-01,2021-09-15,470.0,P,0.01
2021-09-01,2021-09-15,480.0,C,133.0
2021-09-01,2021-09-15,480.0,P,0.01
2021-09-01,2021-09-15,490.0,C,123.0
2021-09-01,2021-09-15,490.0,P,0.01
2021-09-01,2021-09-15,500.0,C,113.0
2021-09-01,2021-09-15,500.0,P,0.01
2021-09-01,2021-09-15,525.0,C,88.0
2021-09-01,2021-09-15,525.0,P,0.01
2021-09-01,2021-09-15,550.0,C,63.0
2021-09-01,2021-09-15,550.0,P,0.21
2021-09-01,2021-09-15,575.0,C,40.3
2021-09-01,2021-09-15,575.0,P,1.64
2021-09-01,2021-09-15,600.0,C,19.6
2021-09-01,2021-09-15,600.0,P,7.15
2021-09-01,2021-09-15,625.0,C,7.15
2021-09-01,2021-09-15,625.0,P,19.7
2021-09-01,2021-09-15,650.0,C,1.79
2021-09-01,2021-09-15,650.0,P,39.1
2021-09-01,2021-09-15,675.0,C,0.3
2021-09-01,2021-09-15,675.0,P,62.5
2021-09-01,2021-09-15,700.0,C,0.04
2021-09-01,2021-09-15,700.0,P,87.0
2021-09-01,2021-09-15,725.0,C,0.01
2021-09-01,2021-09-15,725.0,P,112.0
2021-09-01,2021-09-15,750.0,C,0.01
2021-09-01,2021-09-15,750.0,P,137.0
2021-09-01,2021-10-20,460.0,C,153.0
2021-09-01,2021-10-20,460.0,P,0.01
2021-09-01,2021-10-20,470.0,C,143.5
2021-09-01,2021-10-20,470.0,P,0.03
2021-09-01,2021-10-20,480.0,C,133.5
2021-09-01,2021-10-20,480.0,P,0.07
2021-09-01,2021-10-20,490.0,C,123.5
2021-09-01,2021-10-20,490.0,P,0.14
2021-09-01,2021-10-20,500.0,C,113.5
2021-09-01,2021-10-20,500.0,P,0.26
2021-09-01,2021-10-20,525.0,C,89.0
2021-09-01,2021-10-20,525.0,P,1.05
2021-09-01,2021-10-20,550.0,C,66.0
2021-09-01,2021-10-20,550.0,P,3.25
2021-09-01,2021-10-20,575.0,C,45.4
2021-09-01,2021-10-20,575.0,P,8.0
2021-09-01,2021-10-20,600.0,C,28.7
2021-09-01,2021-10-20,600.0,P,16.5
2021-09-01,2021-10-20,625.0,C,16.4
2021-09-01,2021-10-20,625.0,P,29.3
2021-09-01,2021-10-20,650.0,C,8.55
2021-09-01,2021-10-20,650.0,P,46.2
2021-09-01,2021-10-20,675.0,C,4.0
2021-09-01,2021-10-20,675.0,P,66.5
2021-09-01,2021-10-20,700.0,C,1.69
2021-09-01,2021-10-20,700.0,P,88.5
2021-09-01,2021-10-20,725.0,C,0.65
2021-09-01,2021-10-20,725.0,P,112.5
2021-09-01,2021-12-15,460.0,C,154.0
2021-09-01,2021-12-15,460.0,P,0.54
2021-09-01,2021-12-15,480.0,C,134.5
2021-09-01,2021-12-15,480.0,P,1.21
2021-09-01,2021-12-15,500.0,C,116.0
2021-09-01,2021-12-15,500.0,P,2.45
2021-09-01,2021-12-15,550.0,C,72.5
2021-09-01,2021-12-15,550.0,P,10.0
2021-09-01,2021-12-15,600.0,C,39.4
2021-09-01,2021-12-15,600.0,P,27.3
2021-09-01,2021-12-15,650.0,C,18.3
2021-09-01,2021-12-15,650.0,P,56.0
2021-09-01,2021-12-15,700.0,C,7.3
2021-09-01,2021-12-15,700.0,P,94.5
2021-09-01,2021-12-15,750.0,C,2.54
2021-09-01,2021-12-15,750.0,P,139.0
2021-09-01,2022-03-16,460.0,C,157.0
2021-09-01,2022-03-16,460.0,P,2.55
2021-09-01,2022-03-16,480.0,C,138.0
2021-09-01,2022-03-16,480.0,P,4.33
2021-09-01,2022-03-16,500.0,C,120.5
2021-09-01,2022-03-16,500.0,P,6.95
2021-09-01,2022-03-16,550.0,C,81.0
2021-09-01,2022-03-16,550.0,P,18.2
2021-09-01,2022-03-16,600.0,C,50.5
2021-09-01,2022-03-16,600.0,P,37.9
2021-09-01,2022-03-16,650.0,C,29.0
2021-09-01,2022-03-16,650.0,P,66.5
2021-09-01,2022-03-16,700.0,C,15.5
2021-09-01,2022-03-16,700.0,P,102.0
2021-09-01,2022-03-16,750.0,C,7.75
2021-09-01,2022-03-16,750.0,P,143.5
2021-09-01,2022-06-15,460.0,C,160.0
2021-09-01,2022-06-15,460.0,P,5.55
2021-09-01,2022-06-15,480.0,C,143.0
2021-09-01,2022-06-15,480.0,P,8.35
2021-09-01,2022-06-15,500.0,C,126.0
2021-09-01,2022-06-15,500.0,P,12.0
2021-09-01,2022-06-15,550.0,C,89.5
2021-09-01,2022-06-15,550.0,P,25.8
2021-09-01,2022-06-15,600.0,C,60.5
2021-09-01,2022-06-15,600.0,P,46.8
2021-09-01,2022-06-15,650.0,C,38.7
2021-09-01,2022-06-15,650.0,P,75.0
2021-09-01,2022-06-15,700.0,C,23.8
2021-09-01,2022-06-15,700.0,P,109.5
2021-09-01,2022-06-15,750.0,C,14.1
2021-09-01,2022-06-15,750.0,P,149.0
2021-09-01,2021-09-15,90.0,C,0.94
2021-09-01,2021-09-15,62.5,C,21.7
2021-09-01,2021-09-15,62.5,P,0.01
2021-09-01,2021-09-15,65.0,C,19.2
2021-09-01,2021-09-15,65.0,P,0.01
2021-09-01,2021-09-15,67.5,C,16.7
2021-09-01,2021-09-15,67.5,P,0.01
2021-09-01,2021-09-15,70.0,C,14.2
2021-09-01,2021-09-15,70.0,P,0.01
2021-09-01,2021-09-15,72.5,C,11.7
2021-09-01,2021-09-15,72.5,P,0.01
2021-09-01,2021-09-15,75.0,C,9.2
2021-09-01,2021-09-15,75.0,P,0.04
2021-09-01,2021-09-15,77.5,C,6.8
2021-09-01,2021-09-15,77.5,P,0.16
2021-09-01,2021-09-15,80.0,C,4.49
2021-09-01,2021-09-15,80.0,P,0.49
2021-09-01,2021-09-15,82.5,C,2.58
2021-09-01,2021-09-15,82.5,P,1.18
2021-09-01,2021-09-15,85.0,C,1.24
2021-09-01,2021-09-15,85.0,P,2.37
2021-09-01,2021-09-15,87.5,C,0.48
2021-09-01,2021-09-15,87.5,P,4.04
2021-09-01,2021-09-15,90.0,C,0.15
2021-09-01,2021-09-15,90.0,P,6.1
2021-09-01,2021-09-15,92.5,C,0.04
2021-09-01,2021-09-15,92.5,P,8.4
2021-09-01,2021-09-15,95.0,C,0.01
2021-09-01,2021-09-15,95.0,P,10.8
2021-09-01,2021-09-15,97.5,C,0.01
2021-09-01,2021-09-15,97.5,P,13.3
2021-09-01,2021-09-15,100.0,C,0.01
2021-09-01,2021-09-15,100.0,P,15.8
2021-09-01,2021-10-20,65.0,C,19.2
2021-09-01,2021-10-20,65.0,P,0.01
2021-09-01,2021-10-20,67.5,C,16.8
2021-09-01,2021-10-20,67.5,P,0.04
2021-09-01,2021-10-20,70.0,C,14.3
2021-09-01,2021-10-20,70.0,P,0.11
2021-09-01,2021-10-20,72.5,C,11.85
2021-09-01,2021-10-20,72.5,P,0.26
2021-09-01,2021-10-20,75.0,C,9.5
2021-09-01,2021-10-20,75.0,P,0.53
2021-09-01,2021-10-20,77.5,C,7.35
2021-09-01,2021-10-20,77.5,P,0.99
2021-09-01,2021-10-20,80.0,C,5.4
2021-09-01,2021-10-20,80.0,P,1.67
2021-09-01,2021-10-20,82.5,C,3.79
2021-09-01,2021-10-20,82.5,P,2.63
2021-09-01,2021-10-20,85.0,C,2.51
2021-09-01,2021-10-20,85.0,P,3.87
2021-09-01,2021-10-20,87.5,C,1.57
2021-09-01,2021-10-20,87.5,P,5.4
2021-09-01,2021-10-20,90.0,C,0.93
2021-09-01,2021-10-20,90.0,P,7.15
2021-09-01,2021-10-20,92.5,C,0.51
2021-09-01,2021-10-20,92.5,P,9.15
2021-09-01,2021-10-20,95.0,C,0.27
2021-09-01,2021-10-20,95.0,P,11.3
2021-09-01,2021-10-20,97.5,C,0.13
2021-09-01,2021-10-20,97.5,P,13.55
2021-09-01,2021-10-20,100.0,C,0.06
2021-09-01,2021-10-20,100.0,P,15.9
2021-09-01,2021-12-15,60.0,C,24.3
2021-09-01,2021-12-15,60.0,P,0.05
2021-09-01,2021-12-15,65.0,C,19.4
2021-09-01,2021-12-15,65.0,P,0.22
2021-09-01,2021-12-15,70.0,C,14.65
2021-09-01,2021-12-15,70.0,P,0.66
2021-09-01,2021-12-15,75.0,C,10.3
2021-09-01,2021-12-15,75.0,P,1.59
2021-09-01,2021-12-15,80.0,C,6.7
2021-09-01,2021-12-15,80.0,P,3.19
2021-09-01,2021-12-15,85.0,C,3.97
2021-09-01,2021-12-15,85.0,P,5.55
2021-09-01,2021-12-15,90.0,C,2.16
2021-09-01,2021-12-15,90.0,P,8.65
2021-09-01,2021-12-15,95.0,C,1.07
2021-09-01,2021-12-15,95.0,P,12.4
2021-09-01,2021-12-15,100.0,C,0.49
2021-09-01,2021-12-15,100.0,P,16.6
2021-09-01,2022-03-16,60.0,C,24.5
2021-09-01,2022-03-16,60.0,P,0.3
2021-09-01,2022-03-16,65.0,C,19.8
2021-09-01,2022-03-16,65.0,P,0.74
2021-09-01,2022-03-16,70.0,C,15.3
2021-09-01,2022-03-16,70.0,P,1.55
2021-09-01,2022-03-16,75.0,C,11.4
2021-09-01,2022-03-16,75.0,P,2.86
2021-09-01,2022-03-16,80.0,C,8.05
2021-09-01,2022-03-16,80.0,P,4.74
2021-09-01,2022-03-16,85.0,C,5.45
2021-09-01,2022-03-16,85.0,P,7.2
2021-09-01,2022-03-16,90.0,C,3.54
2021-09-01,2022-03-16,90.0,P,10.2
2021-09-01,2022-03-16,95.0,C,2.2
2021-09-01,2022-03-16,95.0,P,13.75
2021-09-01,2022-03-16,100.0,C,1.31
2021-09-01,2022-03-16,100.0,P,17.7
2021-09-01,2022-06-15,60.0,C,24.8
2021-09-01,2022-06-15,60.0,P,0.69
2021-09-01,2022-06-15,65.0,C,20.3
2021-09-01,2022-06-15,65.0,P,1.38
2021-09-01,2022-06-15,70.0,C,16.1
2021-09-01,2022-06-15,70.0,P,2.47
2021-09-01,2022-06-15,75.0,C,12.45
2021-09-01,2022-06-15,75.0,P,4.02
2021-09-01,2022-06-15,80.0,C,9.3
2021-09-01,2022-06-15,80.0,P,6.05
2021-09-01,2022-06-15,85.0,C,6.8
2021-09-01,2022-06-15,85.0,P,8.6
2021-09-01,2022-06-15,90.0,C,4.81
2021-09-01,2022-06-15,90.0,P,11.55
2021-09-01,2022-06-15,95.0,C,3.32
2021-09-01,2022-06-15,95.0,P,14.95
2021-09-01,2022-06-15,100.0,C,2.24
2021-09-01,2022-06-15,100.0,P,18.7
2021-09-01,2021-09-15,80.0,C,20.0
2021-09-01,2021-09-15,80.0,P,0.01
2021-09-01,2021-09-15,82.5,C,17.5
2021-09-01,2021-09-15,82.5,P,0.01
