timestamp,true_price,estimated_price,moneyness,time_to_maturity,volume,underlying_price,cp_flag
2021.05.024.0,44.000004,40.677208,-1.6613866,0.32054794,0.0,9.667766,0.0
2021.07.027.0,440.00006,403.38147,-0.107678175,0.13972603,2.0,9.748178,1.0
2021.05.024.0,6.1000004,3.0972137,-2.4886732,0.071232885,100.0,9.696279,1.0
2021.05.024.0,7.9000006,4.0098386,-1.8997481,0.071232885,160.0,9.696279,0.0
2021.011.012.0,865.0001,894.2149,0.3816867,0.1890411,0.0,9.763651,0.0
2021.03.017.0,94.000015,116.3425,-1.2983288,0.50136983,0.0,9.660141,0.0
2021.03.017.0,19.499998,17.1745,-1.7517971,0.09863014,103.0,9.695232,1.0
2021.012.024.0,1450.0,1309.3057,0.8381407,0.22739726,0.0,9.790207,0.0
2021.05.024.0,22.000002,12.612904,-1.9453871,0.16712329,2.0,9.689117,0.0
2021.010.022.0,745.0,734.1875,0.31136966,0.15068494,0.0,9.72836,0.0
2021.010.022.0,750.0001,763.1903,-0.0362069,0.4,1.0,9.721366,1.0
2021.010.022.0,48.0,47.276443,-1.494471,0.15068494,9.0,9.72836,1.0
2021.01.022.0,188.00003,169.9064,-1.1331787,0.64931506,3.0,9.644652,0.0
2021.07.027.0,96.0,97.56755,-1.470158,0.3890411,1.0,9.741792,1.0
2021.08.017.0,69.0,87.30619,-1.4632999,0.58082193,2.0,9.709964,0.0
2021.01.022.0,425.0,457.76727,-0.40067887,0.4,38.0,9.670672,0.0
2021.05.03.0,59.000008,63.431767,-1.6649263,0.3808219,0.0,9.74367,1.0
2021.09.07.0,36.999996,70.548706,-0.7496404,0.024657533,6602.0,9.769728,0.0
2021.02.023.0,397.0,325.4667,-0.7133077,0.56164384,0.0,9.666055,1.0
2021.04.09.0,6.0,7.199013,-2.4625406,0.1890411,1.0,9.730621,1.0
2021.05.024.0,1360.0,1529.3947,0.4965124,0.32054794,0.0,9.667766,1.0
2021.06.015.0,1189.9998,1177.522,0.46616137,0.2630137,0.0,9.725855,0.0
2021.010.022.0,1240.0,1230.1625,0.1514808,0.64931506,0.0,9.715651,0.0
2021.02.023.0,25.5,18.139122,-1.5759203,0.0630137,359.0,9.704122,0.0
2021.06.015.0,230.00002,227.25204,-0.720933,0.2630137,1.0,9.725855,0.0
2021.09.07.0,0.19999999,0.38728625,-3.1925876,0.024657533,701.0,9.769728,1.0
2021.09.07.0,490.0001,469.29376,-0.31340027,0.2739726,2.0,9.761579,1.0
2021.012.03.0,475.0,528.89813,-0.3076464,0.2849315,12.0,9.773322,1.0
2021.02.023.0,1110.0002,1105.2141,1.014827,0.0630137,0.0,9.704122,0.0
2021.09.030.0,24.0,19.579927,-1.4775443,0.057534248,7205.0,9.730502,1.0
2021.01.022.0,69.0,31.104126,-1.2059106,0.07397261,3792.0002,9.6883745,1.0
2021.05.024.0,22.000002,8.011746,-1.5221938,0.071232885,426.0,9.696279,0.0
2021.012.024.0,1.0,0.627732,-2.6885438,0.07397261,0.0,9.795568,0.0
2021.012.03.0,575.00006,477.85062,0.82127476,0.035616443,0.0,9.781602,0.0
2021.06.015.0,4.999999,5.508071,-2.2141101,0.10958904,0.0,9.747067,0.0
2021.07.027.0,28.000002,30.639845,-1.5436745,0.13972603,128.0,9.748178,0.0
2021.08.017.0,315.99994,256.92636,-0.37788868,0.1780822,1.0,9.71776,1.0
2021.03.017.0,48.500004,43.251312,-1.2557181,0.09863014,762.0,9.695232,1.0
2021.01.022.0,1110.0002,1279.4459,0.7586628,0.15068494,0.0,9.683339,0.0
2021.012.024.0,10.500001,9.460606,-2.0387595,0.22739726,0.0,9.790207,0.0
2021.03.017.0,9.800001,23.0509,-1.6856972,0.09863014,90.0,9.695232,0.0
2021.09.07.0,50.000004,60.978905,-1.435456,0.2739726,0.0,9.761579,0.0
2021.07.06.0,104.000015,91.89596,-1.006343,0.19726028,19.0,9.773948,0.0
2021.012.03.0,0.39999998,0.5722726,-3.0885954,0.035616443,0.0,9.781602,1.0
2021.02.023.0,69.99999,64.44505,-1.5483216,0.31232876,0.0,9.692149,1.0
2021.02.023.0,490.99994,490.10336,-0.51251686,0.56164384,2.0,9.666055,0.0
2021.07.06.0,5.6000004,5.1635923,-2.204111,0.04383561,1.0,9.792444,1.0
2021.05.03.0,640.0,815.4858,-0.1607486,0.63013697,0.0,9.731512,0.0
2021.03.017.0,171.99997,216.35132,-0.9845062,0.50136983,0.0,9.660141,0.0
2021.07.06.0,17.500002,17.709854,-1.9548408,0.12054794,0.0,9.77985,1.0
2021.08.017.0,1250.0001,795.41614,1.2825007,0.08219178,0.0,9.720646,1.0
2021.011.012.0,65.000015,76.48166,-1.2963083,0.1890411,3.0,9.763651,1.0
2021.011.012.0,61.999996,68.200874,-1.4730324,0.34246576,1.0,9.758808,0.0
2021.09.07.0,15.499999,28.409275,-1.7024344,0.12054794,179.0,9.76612,0.0
2021.012.024.0,236.00003,151.10988,-0.4047488,0.15068494,34.0,9.793784,0.0
2021.09.030.0,345.00003,321.547,-0.4341998,0.2109589,181.0,9.72669,1.0
2021.011.012.0,710.0001,719.2253,-0.05644411,0.34246576,0.0,9.758808,0.0
2021.07.06.0,4.6,4.807652,-1.9220941,0.04383561,15.0,9.792444,0.0
2021.09.07.0,69.99999,75.76015,-1.2621503,0.12054794,47.0,9.76612,1.0
2021.05.024.0,100.00001,97.91617,-1.367864,0.569863,0.0,9.654449,0.0
2021.011.012.0,1.8,1.8369776,-2.607118,0.093150675,0.0,9.7668085,0.0
2021.02.023.0,96.999985,93.801025,-1.3252394,0.31232876,18.0,9.692149,1.0
2021.07.06.0,160.0,177.04189,-0.67437315,0.12054794,50.0,9.77985,1.0
2021.05.024.0,450.00006,336.3018,-0.37553787,0.16712329,14.0,9.689117,1.0
2021.09.07.0,48.999992,50.935425,-1.7087381,0.2739726,1.0,9.761579,1.0
2021.06.015.0,86.99999,69.08992,-1.0047256,0.10958904,510.0,9.747067,0.0
2021.012.024.0,1189.9998,896.33234,1.4391749,0.07397261,0.0,9.795568,0.0
2021.012.024.0,179.00003,225.37392,-1.0785561,0.47671232,347.0,9.783013,1.0
2021.06.015.0,11.5,19.980022,-1.86013,0.10958904,22.0,9.747067,1.0
2021.06.015.0,307.99997,416.6548,0.09913993,0.10958904,0.0,9.747067,1.0
2021.09.07.0,272.0,308.4275,-0.72409976,0.52328765,0.0,9.754756,0.0
2021.07.06.0,292.00006,243.11557,-0.23881668,0.12054794,88.0,9.77985,0.0
2021.012.03.0,67.000015,148.52919,-0.7739756,0.035616443,4068.0,9.781602,1.0
2021.06.015.0,288.0,322.92975,-0.4368285,0.2630137,91.0,9.725855,1.0
2021.05.024.0,1170.0002,978.71497,0.07559872,0.569863,0.0,9.654449,0.0
2021.05.024.0,629.99994,745.6781,0.42271507,0.071232885,0.0,9.696279,1.0
2021.07.06.0,220.00003,234.59038,-0.6429189,0.19726028,3.0,9.773948,1.0
2021.012.024.0,1.3000002,0.744659,-2.6260033,0.07397261,0.0,9.795568,0.0
2021.07.027.0,2160.0002,2266.483,1.362076,0.13972603,0.0,9.748178,0.0
2021.08.017.0,160.0,112.78399,-1.0063089,0.1780822,10.0,9.71776,1.0
2021.09.07.0,14.000001,14.742984,-1.9978284,0.2739726,3.0,9.761579,0.0
2021.07.027.0,11.000001,10.379261,-2.0597498,0.0630137,406.0,9.752781,1.0
2021.02.023.0,30.500002,24.077728,-1.4382869,0.0630137,840.0,9.704122,1.0
2021.08.017.0,570.0,439.15344,-0.2813884,0.33150685,0.0,9.71396,1.0
2021.011.012.0,12.500001,19.04903,-1.76834,0.093150675,140.0,9.7668085,1.0
2021.03.017.0,635.0001,855.7758,0.5635381,0.09863014,0.0,9.695232,0.0
2021.02.023.0,115.99999,95.567474,-1.0918429,0.1589041,2.0,9.700147,1.0
2021.08.017.0,935.00006,713.2792,-0.11613828,0.58082193,3.0,9.709964,1.0
2021.09.030.0,18.0,17.545568,-1.8708886,0.2109589,1.0,9.72669,0.0
2021.09.07.0,3019.9995,2594.1382,1.2401936,0.024657533,0.0,9.769728,0.0
2021.07.06.0,580.0,636.7275,-0.25900054,0.44657534,0.0,9.76319,1.0
2021.010.022.0,47.5,56.7473,-1.1560795,0.07397261,5550.0,9.729908,0.0
2021.012.024.0,36.5,31.143188,-1.4932452,0.22739726,0.0,9.790207,0.0
2021.07.027.0,213.00005,219.64511,-0.9598751,0.3890411,0.0,9.741792,1.0
2021.05.03.0,1009.99994,1379.2759,1.5347083,0.05479452,0.0,9.774005,0.0
2021.05.024.0,17.500002,11.904711,-1.9025127,0.071232885,1408.0,9.696279,1.0
2021.08.017.0,330.00006,225.8113,-0.4849063,0.1780822,0.0,9.71776,1.0
2021.05.024.0,730.0002,814.30066,-0.28421807,0.569863,1.0,9.654449,1.0
2021.05.024.0,829.9999,979.71564,0.75108075,0.071232885,0.0,9.696279,1.0
2021.01.022.0,22.000002,17.70139,-1.9510157,0.15068494,4.0,9.683339,1.0
2021.08.017.0,48.999992,29.656797,-1.5483341,0.08219178,99.0,9.720646,1.0
2021.07.027.0,7.9000006,8.2755,-2.1627126,0.0630137,515.0,9.752781,1.0
2021.010.022.0,37.500004,31.199648,-1.3158511,0.07397261,758.0,9.729908,1.0
2021.011.012.0,0.099999994,0.1572362,-2.7371993,0.01643835,1.0,9.76824,0.0
2021.06.015.0,102.99999,117.440025,-1.3497858,0.51232874,0.0,9.714867,1.0
2021.05.024.0,1060.0002,863.17236,0.186782,0.32054794,0.0,9.667766,0.0
2021.09.07.0,216.00002,206.02493,-1.0981944,0.52328765,0.0,9.754756,1.0
2021.01.022.0,5.6000004,5.8346577,-2.2411876,0.07397261,152.0,9.6883745,1.0
2021.08.017.0,904.9998,1170.0181,0.035802007,0.58082193,0.0,9.709964,0.0
2021.09.07.0,495.99997,635.3457,0.23344183,0.12054794,0.0,9.76612,0.0
2021.012.024.0,38.499996,32.19419,-1.3608518,0.15068494,37.0,9.793784,0.0
2021.07.027.0,48.0,48.082333,-1.5554523,0.13972603,1.0,9.748178,1.0
2021.07.06.0,157.99997,159.22545,-1.033655,0.44657534,0.0,9.76319,0.0
2021.011.012.0,57.999996,64.245316,-1.0664586,0.093150675,526.0,9.7668085,1.0
2021.03.017.0,33.000004,69.07743,-1.1529915,0.09863014,780.0,9.695232,0.0
2021.07.06.0,180.99995,197.0867,-1.0652106,0.44657534,0.0,9.76319,1.0
2021.012.024.0,44.000004,75.99775,-1.3823347,0.15068494,7.0,9.793784,1.0
2021.08.017.0,5.6000004,5.394633,-2.3018937,0.1780822,11.0,9.71776,0.0
2021.02.023.0,4.999999,4.957097,-2.1796198,0.0630137,167.0,9.704122,1.0
2021.010.022.0,148.00002,144.52322,-0.909518,0.15068494,53.0,9.72836,1.0
2021.02.023.0,111.999985,98.4604,-1.4049447,0.56164384,9.0,9.666055,1.0
2021.09.07.0,100.00001,93.45325,-1.387104,0.2739726,80.0,9.761579,1.0
2021.011.012.0,10.0,16.593225,-1.8604275,0.093150675,12.999985,9.7668085,1.0
2021.012.024.0,162.99997,206.20883,-1.1307043,0.47671232,296.0,9.783013,1.0
2021.05.024.0,28.5,23.93584,-1.6193007,0.16712329,3.0,9.689117,0.0
2021.06.015.0,640.0,690.89557,0.16020799,0.2630137,0.0,9.725855,1.0
2021.011.012.0,944.99994,939.65466,0.17797887,0.34246576,0.0,9.758808,0.0
2021.09.07.0,1259.9999,1316.3137,0.52804136,0.2739726,0.0,9.761579,0.0
2021.08.017.0,5.3000007,6.341708,-2.023381,0.08219178,130.99998,9.720646,0.0
2021.09.030.0,177.00002,168.08548,-0.6954431,0.13424657,4.0,9.728479,1.0
2021.08.017.0,28.5,17.44043,-1.7850134,0.08219178,83.0,9.720646,1.0
2021.03.017.0,51.999996,74.28624,-1.3725456,0.25205478,1.0,9.687444,0.0
2021.09.07.0,705.0001,678.1233,-0.25483298,0.52328765,7.0,9.754756,1.0
2021.07.027.0,68.0,77.958405,-1.5799649,0.3890411,20.0,9.741792,1.0
2021.010.022.0,492.99994,511.9353,-0.56645274,0.64931506,12.0,9.715651,1.0
2021.012.03.0,1.8,1.8566525,-2.5689335,0.035616443,2.0,9.781602,1.0
2021.09.07.0,1570.0,1640.312,0.7068205,0.2739726,0.0,9.761579,0.0
2021.012.03.0,38.0,32.670174,-1.6345774,0.2849315,2.0,9.773322,0.0
2021.01.022.0,7.9000006,9.434202,-2.0652156,0.07397261,134.0,9.6883745,1.0
2021.05.03.0,835.0,1181.7294,1.2555807,0.05479452,0.0,9.774005,0.0
2021.07.06.0,43.499996,51.26409,-1.6443169,0.19726028,5.0,9.773948,1.0
2021.06.015.0,173.00002,246.53043,-0.30045307,0.10958904,445.0,9.747067,1.0
2021.07.06.0,96.999985,118.231155,-1.1304932,0.19726028,0.0,9.773948,1.0
2021.02.023.0,236.99997,226.63522,-0.7753025,0.31232876,1.0,9.692149,0.0
2021.010.022.0,36.0,34.74589,-1.6624368,0.15068494,33.0,9.72836,1.0
2021.010.022.0,423.00006,424.56717,-0.4828768,0.4,0.0,9.721366,1.0
2021.010.022.0,22.000002,22.2626,-1.9887788,0.4,0.0,9.721366,0.0
2021.02.023.0,3.0999997,3.3813605,-2.248744,0.0630137,33.0,9.704122,0.0
2021.09.07.0,115.99999,109.33499,-0.4156083,0.024657533,4098.0,9.769728,1.0
2021.011.012.0,106.999985,118.343,-1.258076,0.34246576,32.0,9.758808,1.0
2021.09.07.0,3.4999995,2.6362243,-2.243119,0.024657533,747.0,9.769728,1.0
2021.02.023.0,4.7000003,2.125182,-2.4371629,0.0630137,139.0,9.704122,1.0
2021.09.07.0,0.3,0.4451942,-2.859521,0.024657533,0.0,9.769728,0.0
2021.010.022.0,128.99998,148.17995,-1.1787329,0.64931506,0.0,9.715651,0.0
2021.06.015.0,379.0,400.37402,-0.5517018,0.51232874,1.0,9.714867,1.0
2021.05.03.0,85.0,82.33821,-1.4759592,0.3808219,0.0,9.74367,1.0
2021.05.03.0,441.00006,651.24854,0.29836512,0.13150683,0.0,9.77087,0.0
2021.010.022.0,534.99994,540.26764,-0.314883,0.4,3.0,9.721366,1.0
2021.010.022.0,9.900001,9.8464575,-1.9350562,0.07397261,301.0,9.729908,0.0
2021.08.017.0,735.0001,382.62152,0.5518954,0.08219178,0.0,9.720646,1.0
2021.07.06.0,21.500002,25.397884,-1.9736719,0.19726028,0.0,9.773948,1.0
2021.02.023.0,162.99997,139.05165,-0.83106,0.1589041,5.0,9.700147,0.0
2021.06.015.0,337.00006,331.10828,-0.6923722,0.51232874,0.0,9.714867,0.0
2021.05.03.0,477.99988,427.1644,-0.6163218,0.63013697,0.0,9.731512,1.0
2021.01.022.0,41.0,42.704475,-1.7665812,0.4,5.0,9.670672,1.0
2021.05.03.0,559.99994,722.07056,-0.24826574,0.63013697,0.0,9.731512,0.0
2021.07.06.0,96.0,104.223915,-1.4283502,0.44657534,2.0,9.76319,1.0
2021.010.022.0,42.5,34.820522,-1.2468579,0.07397261,1402.0,9.729908,1.0
2021.012.024.0,12.999999,10.276284,-1.6203836,0.07397261,390.0,9.795568,0.0
2021.012.03.0,14.499999,11.664718,-2.107326,0.2849315,1.0,9.773322,0.0
2021.07.027.0,465.99997,499.57013,0.019476056,0.13972603,0.0,9.748178,0.0
2021.09.030.0,8.3,7.8678937,-2.1142998,0.13424657,3.0,9.728479,0.0
2021.09.030.0,555.0001,567.89233,-0.38134414,0.46027398,2.0,9.715953,0.0
2021.03.017.0,45.000004,88.82352,-1.0280563,0.09863014,647.0,9.695232,0.0
2021.06.015.0,39.500004,50.902126,-1.6537744,0.2630137,0.0,9.725855,1.0
2021.06.015.0,820.0,801.7556,-0.113773584,0.51232874,0.0,9.714867,0.0
2021.07.06.0,7.2000003,7.669892,-1.7335427,0.04383561,134.0,9.792444,0.0
2021.07.027.0,1240.0,1374.4673,0.19402015,0.63835615,0.0,9.733647,0.0
2021.03.017.0,55.000008,54.529655,-1.4029963,0.17534247,0.0,9.691593,1.0
2021.03.017.0,690.00006,821.761,0.28685904,0.17534247,0.0,9.691593,0.0
2021.06.015.0,1880.0002,1917.2555,0.6147015,0.51232874,0.0,9.714867,0.0
2021.05.03.0,534.99994,471.9269,-0.54418373,0.63013697,0.0,9.731512,1.0
2021.07.06.0,1789.9996,1575.1561,1.7488368,0.04383561,0.0,9.792444,0.0
2021.07.027.0,15.000001,14.013429,-2.1871436,0.13972603,2.0,9.748178,1.0
2021.010.022.0,1.5,1.5094723,-2.778148,0.15068494,0.0,9.72836,0.0
2021.011.012.0,810.0001,822.0961,0.30438018,0.1890411,0.0,9.763651,0.0
2021.012.024.0,48.0,81.89965,-1.3402569,0.15068494,17.0,9.793784,1.0
2021.05.024.0,255.00002,260.87195,-0.8764869,0.32054794,3.0,9.667766,1.0
2021.09.07.0,216.00002,180.91031,-0.56526184,0.12054794,503.0,9.76612,1.0
2021.08.017.0,980.0002,647.11725,0.46825063,0.1780822,0.0,9.71776,1.0
2021.07.027.0,40.500004,32.618046,-1.7632474,0.3890411,0.0,9.741792,0.0
2021.03.017.0,25.000002,38.292282,-1.6124794,0.17534247,3.0,9.691593,0.0
2021.05.03.0,7.4000006,17.757368,-1.5527549,0.05479452,1544.0,9.774005,0.0
2021.09.030.0,111.999985,91.16756,-1.0347086,0.13424657,62.0,9.728479,1.0
2021.011.012.0,216.00002,274.24548,-0.33943665,0.093150675,424.0,9.7668085,0.0
2021.07.027.0,30.000002,28.97701,-1.8055294,0.3890411,0.0,9.741792,0.0
2021.07.06.0,330.00006,285.5011,-0.12811542,0.12054794,211.0,9.77985,0.0
2021.012.03.0,32.0,17.51763,-1.0216758,0.035616443,7111.0,9.781602,0.0
2021.011.012.0,3.6000001,4.3145304,-1.724347,0.01643835,4071.0,9.76824,1.0
2021.011.012.0,1.1,0.6265191,-2.7944138,0.093150675,0.0,9.7668085,0.0
2021.03.017.0,4.3,4.048889,-2.3390396,0.09863014,0.0,9.695232,0.0
2021.06.015.0,1100.0001,1070.3856,0.5278462,0.18630137,0.0,9.736488,0.0
2021.08.017.0,15.000001,13.928358,-2.1098428,0.33150685,1.0,9.71396,0.0
2021.08.017.0,358.99994,442.5161,-0.6110343,0.58082193,0.0,9.709964,0.0
2021.04.09.0,705.0001,678.0984,-0.28966165,0.68767124,0.0,9.690975,1.0
2021.09.07.0,187.00002,228.46774,-0.906887,0.52328765,0.0,9.754756,0.0
2021.05.03.0,1170.0002,1492.4042,1.0691254,0.13150683,0.0,9.77087,0.0
2021.06.015.0,12.999999,24.461266,-1.7506994,0.10958904,37.0,9.747067,1.0
2021.09.030.0,372.0,364.64224,-0.13821709,0.13424657,67.0,9.728479,1.0
2021.012.03.0,412.99997,468.27356,-0.40843976,0.2849315,0.0,9.773322,1.0
2021.01.022.0,1219.9999,1268.2568,0.4297067,0.4,0.0,9.670672,0.0
2021.07.027.0,21.500002,22.606565,-1.8786525,0.13972603,6.0,9.748178,1.0
2021.05.03.0,969.9999,1171.8674,0.10852814,0.63013697,0.0,9.731512,0.0
2021.04.09.0,257.0,255.60529,-0.78553325,0.43835616,0.0,9.70186,1.0
2021.04.09.0,940.0001,1090.1156,0.17715383,0.43835616,0.0,9.70186,0.0
2021.09.07.0,284.00006,263.3269,-0.9426503,0.52328765,0.0,9.754756,1.0
2021.011.012.0,8.899999,12.843518,-2.1643844,0.34246576,0.0,9.758808,0.0
2021.01.022.0,60.000004,27.578465,-1.2739427,0.07397261,3759.0,9.6883745,1.0
2021.03.017.0,218.00005,195.86774,-0.6225449,0.17534247,3.0,9.691593,1.0
2021.012.024.0,10.500001,7.8946514,-2.0149088,0.15068494,0.0,9.793784,0.0
2021.09.030.0,157.0,254.80565,-0.52680296,0.057534248,3993.0,9.730502,0.0
2021.09.030.0,22.500002,19.440483,-2.011259,0.46027398,0.0,9.715953,0.0
2021.07.06.0,121.000015,112.05885,-0.7873441,0.12054794,63.0,9.77985,0.0
2021.02.023.0,814.9999,845.74646,-0.17930532,0.56164384,0.0,9.666055,0.0
2021.05.024.0,1040.0002,1226.2146,0.0033431053,0.569863,0.0,9.654449,1.0
2021.09.07.0,278.00003,289.56418,-0.7097367,0.2739726,21.0,9.761579,1.0
2021.07.027.0,12.0,12.937004,-1.9674077,0.0630137,793.0,9.752781,1.0
2021.07.06.0,45.000004,37.88495,-0.91328937,0.04383561,1617.0,9.792444,0.0
2021.09.07.0,2630.0,2687.2166,1.2031176,0.2739726,0.0,9.761579,0.0
2021.011.012.0,6.0,10.863822,-2.0681257,0.093150675,87.0,9.7668085,1.0
2021.05.03.0,1.6999999,4.398316,-2.0960507,0.05479452,14.0,9.774005,0.0
2021.010.022.0,241.00002,253.67458,-0.5236085,0.15068494,16.0,9.72836,1.0
2021.07.06.0,145.0,164.04504,-0.73737603,0.12054794,38.0,9.77985,1.0
2021.07.027.0,284.00006,298.15833,-0.76627284,0.3890411,1.0,9.741792,1.0
2021.01.022.0,150.00002,118.5578,-1.1746718,0.4,135.0,9.670672,1.0
2021.01.022.0,9.5,10.285875,-1.9962165,0.07397261,324.0,9.6883745,1.0
2021.09.030.0,620.0,547.5414,0.024438202,0.2109589,0.0,9.72669,1.0
2021.01.022.0,334.99994,318.59396,-0.7794913,0.64931506,5.0,9.644652,1.0
2021.09.07.0,0.19999999,0.26516348,-2.9870834,0.024657533,0.0,9.769728,0.0
2021.05.024.0,30.999998,25.511822,-1.908105,0.32054794,8.0,9.667766,0.0
2021.04.09.0,1289.9999,1414.7097,0.23723221,0.68767124,0.0,9.690975,0.0
2021.010.022.0,7.799999,7.5620193,-2.046343,0.07397261,456.0,9.729908,1.0
2021.06.015.0,699.99994,695.8802,-0.20213461,0.51232874,2.0,9.714867,0.0
2021.07.06.0,17.500002,27.584698,-1.6488589,0.04383561,697.0,9.792444,1.0
2021.03.017.0,3.3999999,5.722769,-2.206162,0.09863014,0.0,9.695232,0.0
2021.012.024.0,720.00006,595.28174,-0.13653284,0.47671232,0.0,9.783013,0.0
2021.08.017.0,655.00006,345.47614,0.40864897,0.08219178,0.0,9.720646,1.0
2021.07.06.0,455.0,436.53265,-0.42169833,0.44657534,0.0,9.76319,0.0
2021.05.03.0,292.00006,288.9428,-0.8809607,0.63013697,0.0,9.731512,1.0
2021.010.022.0,67.000015,84.445206,-1.4036705,0.4,6.0,9.721366,0.0
2021.011.012.0,585.0001,668.7072,0.42273223,0.093150675,0.0,9.7668085,0.0
2021.07.06.0,570.0,633.38556,-0.42234647,0.6958904,4.0,9.753769,1.0
2021.05.03.0,223.99997,238.53314,-0.99734706,0.63013697,1.0,9.731512,1.0
2021.09.030.0,545.0001,549.0696,-0.009067774,0.13424657,8.0,9.728479,0.0
2021.08.017.0,400.00003,527.91797,-0.5146343,0.58082193,0.0,9.709964,0.0
2021.02.023.0,153.99998,102.82235,-0.6150268,0.0630137,1772.0,9.704122,0.0
2021.05.03.0,398.99994,318.45166,-0.5982194,0.3808219,6.0,9.74367,1.0
2021.09.030.0,11.5,11.154083,-2.010581,0.13424657,4.0,9.728479,0.0
2021.07.06.0,2450.0005,2538.7715,1.3653154,0.19726028,0.0,9.773948,0.0
2021.04.09.0,25.999998,23.727055,-1.8023171,0.1890411,42.0,9.730621,1.0
2021.09.07.0,0.19999999,0.2355731,-3.102511,0.024657533,0.0,9.769728,0.0
2021.07.06.0,80.0,88.24826,-1.3202603,0.19726028,1.0,9.773948,1.0
2021.011.012.0,275.00003,298.42047,-0.8561787,0.5917808,0.0,9.752257,1.0
2021.09.030.0,61.999996,56.048958,-1.4970518,0.2109589,42.0,9.72669,1.0
2021.010.022.0,204.0,207.25522,-0.65726316,0.15068494,189.0,9.72836,1.0
2021.08.017.0,8.8,8.612724,-2.154456,0.1780822,0.0,9.71776,0.0
2021.09.030.0,374.00003,538.645,0.0287143,0.057534248,0.0,9.730502,0.0
2021.05.024.0,185.00003,86.286575,-0.5390948,0.071232885,2518.0,9.696279,0.0
2021.09.030.0,2.8999996,3.1584854,-2.3733408,0.13424657,4.0,9.728479,0.0
2021.07.06.0,95.0,95.27055,-1.3106613,0.44657534,4.0,9.76319,0.0
2021.010.022.0,73.000015,74.34311,-1.24256,0.15068494,7.0,9.72836,1.0
2021.012.03.0,0.39999998,0.9132197,-2.6532643,0.035616443,8.0,9.781602,1.0
2021.012.024.0,6.999999,4.6757812,-2.0080445,0.07397261,100.0,9.795568,0.0
2021.05.03.0,55.000008,57.583195,-1.7115715,0.3808219,1.0,9.74367,1.0
2021.012.024.0,73.000015,60.884712,-0.99824727,0.15068494,38.0,9.793784,0.0
2021.05.03.0,44.499992,71.94399,-1.0957122,0.13150683,646.0,9.77087,0.0
2021.06.015.0,4.0,2.541932,-2.4650645,0.10958904,0.0,9.747067,0.0
2021.06.015.0,234.00005,194.85959,-0.43882126,0.10958904,357.0,9.747067,0.0
2021.03.017.0,495.00006,492.2283,-0.1870969,0.25205478,0.0,9.687444,1.0
2021.05.024.0,36.0,29.252405,-1.5611762,0.16712329,2.0,9.689117,0.0
2021.011.012.0,1100.0001,1071.0458,0.083666205,0.5917808,0.0,9.752257,0.0
2021.05.024.0,814.9999,964.9958,-0.2139759,0.569863,10.0,9.654449,1.0
2021.012.03.0,775.0,708.3746,0.09364641,0.2849315,0.0,9.773322,0.0
2021.07.06.0,424.00006,482.37848,-0.6186451,0.6958904,0.0,9.753769,1.0
2021.012.03.0,24.0,20.567549,-1.8468279,0.2849315,0.0,9.773322,0.0
2021.05.03.0,1049.9999,1289.5884,0.1977179,0.63013697,0.0,9.731512,0.0
2021.09.030.0,609.99994,619.1648,0.07027447,0.13424657,0.0,9.728479,0.0
2021.03.017.0,1310.0001,1439.5793,0.6520307,0.25205478,0.0,9.687444,0.0
2021.09.07.0,1929.9999,1961.629,0.8938402,0.2739726,0.0,9.761579,0.0
2021.010.022.0,342.0,351.96765,-0.23146307,0.15068494,60.000015,9.72836,1.0
2021.012.03.0,5.5000005,13.987387,-1.8927863,0.035616443,723.0,9.781602,1.0
2021.08.017.0,52.999996,70.38319,-1.5376915,0.58082193,1.0,9.709964,0.0
2021.02.023.0,272.0,285.825,-0.85136515,0.56164384,0.0,9.666055,0.0
2021.03.017.0,16.500002,20.365904,-2.072405,0.25205478,5.0,9.687444,1.0
2021.012.03.0,104.999985,248.11023,-0.4933459,0.035616443,3564.0,9.781602,1.0
2021.02.023.0,32.0,23.378836,-1.4512674,0.0630137,529.0,9.704122,0.0
2021.09.07.0,6.1000004,9.481327,-2.2915175,0.2739726,0.0,9.761579,0.0
2021.09.07.0,0.3,0.3478858,-3.0430787,0.024657533,0.0,9.769728,1.0
2021.05.024.0,1069.9999,1229.813,1.0490205,0.071232885,0.0,9.696279,1.0
2021.09.07.0,2430.0002,2650.7578,2.670233,0.024657533,0.0,9.769728,0.0
2021.07.027.0,414.99994,457.1434,0.23805022,0.0630137,0.0,9.752781,0.0
2021.011.012.0,1180.0001,1292.5471,1.1028812,0.093150675,0.0,9.7668085,0.0
2021.05.03.0,4.1999993,2.8790092,-2.4919763,0.05479452,6.0,9.774005,1.0
2021.07.06.0,25.999998,47.26854,-1.4155664,0.04383561,956.0,9.792444,1.0
2021.012.024.0,315.99994,416.77103,-0.69422376,0.47671232,0.0,9.783013,1.0
2021.03.017.0,804.9999,743.10156,-0.11777282,0.50136983,0.0,9.660141,1.0
2021.04.09.0,1829.9998,1940.5327,1.2940352,0.1890411,0.0,9.730621,0.0
2021.012.03.0,364.0,318.63483,-0.41446579,0.2849315,0.0,9.773322,0.0
2021.02.023.0,82.0,65.16614,-1.2483041,0.1589041,19.0,9.700147,1.0
2021.06.015.0,438.0001,421.63934,-0.29876065,0.2630137,12.0,9.725855,0.0
2021.012.024.0,1170.0002,1004.7746,0.25127912,0.47671232,0.0,9.783013,0.0
