,timestamp,true price,estimated price,strike price,time to maturity
0,2021.01.018.0,11.8220825,15.407112,9599.068,0.14793894
1,2021.01.019.0,10.9047165,12.766525,9599.068,0.14084865
2,2021.01.020.0,11.363403,11.156746,9599.068,0.13848522
3,2021.01.020.0,14.574158,11.151413,9978.915,0.13848522
4,2021.01.018.0,40.26022,53.572754,9978.915,0.36301085
5,2021.01.019.0,36.590786,48.951313,9978.915,0.35592058
6,2021.01.020.0,37.966824,43.379757,9978.915,0.35355714
7,2021.01.019.0,15.950203,14.4554825,10358.763,0.14084865
8,2021.01.020.0,15.491524,14.4973755,10358.763,0.13848522
9,2021.01.020.0,16.408875,14.667816,10928.533,0.13848522
10,2021.01.018.0,25.12379,21.90786,11308.381,0.14793894
11,2021.01.019.0,19.160957,21.600563,11308.381,0.14084865
12,2021.01.020.0,18.702278,18.125435,11308.381,0.13848522
13,2021.01.019.0,58.607407,64.29815,11308.381,0.35592058
14,2021.01.020.0,62.276848,58.90478,11308.381,0.35355714
15,2021.01.018.0,148.50864,111.71074,11498.305,0.5780828
16,2021.01.019.0,121.905205,116.55937,11498.305,0.57099247
17,2021.01.020.0,122.82257,111.7653,11498.305,0.568629
18,2021.01.018.0,9.712151,8.466537,11878.151,0.08176296
19,2021.01.019.0,7.785698,7.422035,11878.151,0.074672684
20,2021.01.020.0,6.684868,4.736862,11878.151,0.072309256
21,2021.01.019.0,22.830395,22.303955,11878.151,0.14084865
22,2021.01.020.0,27.417187,19.474968,11878.151,0.13848522
23,2021.01.020.0,23.747757,21.947968,12068.075,0.13848522
24,2021.01.019.0,8.703064,6.1477356,12163.037,0.074672684
25,2021.01.020.0,8.794792,4.56443,12163.037,0.072309256
26,2021.01.018.0,10.9047165,9.614227,12257.999,0.08176296
27,2021.01.019.0,9.528687,8.524773,12257.999,0.074672684
28,2021.01.020.0,8.519592,5.9410553,12257.999,0.072309256
29,2021.01.018.0,30.16927,28.67387,12257.999,0.14793894
30,2021.01.019.0,26.041153,23.796799,12257.999,0.14084865
31,2021.01.020.0,29.251907,20.394882,12257.999,0.13848522
32,2021.01.019.0,87.96291,96.97184,12257.999,0.35592058
33,2021.01.020.0,90.71499,88.614685,12257.999,0.35355714
34,2021.01.020.0,32.00399,28.426132,12447.923,0.14084865
35,2021.01.020.0,32.46267,21.407578,12542.885,0.13848522
36,2021.01.018.0,13.656799,11.747704,12637.846,0.08176296
37,2021.01.019.0,10.9047165,9.483566,12637.846,0.074672684
38,2021.01.020.0,11.363403,7.345131,12637.846,0.072309256
39,2021.01.020.0,30.627949,22.620895,12637.846,0.14084865
40,2021.01.019.0,11.363403,8.752769,12732.808,0.074672684
41,2021.01.020.0,9.987366,7.1312714,12732.808,0.072309256
42,2021.01.019.0,35.21475,32.226715,12732.808,0.14084865
43,2021.01.020.0,33.83871,27.062496,12732.808,0.13848522
44,2021.01.018.0,14.1154785,12.511253,12827.77,0.08176296
45,2021.01.019.0,12.280762,9.910301,12827.77,0.074672684
46,2021.01.020.0,10.9047165,7.7166443,12827.77,0.072309256
47,2021.01.018.0,41.17758,34.073692,12827.77,0.14793894
48,2021.01.019.0,35.21475,34.30802,12827.77,0.14084865
49,2021.01.020.0,37.508144,27.34129,12827.77,0.13848522
50,2021.01.018.0,13.656799,12.638138,12922.731,0.08176296
51,2021.01.019.0,12.739441,8.462135,12922.731,0.074672684
52,2021.01.020.0,11.8220825,8.315262,12922.731,0.072309256
53,2021.01.019.0,36.132103,28.960903,12922.731,0.14084865
54,2021.01.020.0,35.673428,28.14238,12922.731,0.13848522
55,2021.01.018.0,15.032837,15.614525,13017.693,0.08176296
56,2021.01.019.0,13.19812,10.16777,13017.693,0.074672684
57,2021.01.020.0,12.280762,8.547241,13017.693,0.072309256
58,2021.01.019.0,38.884182,29.423615,13017.693,0.14084865
59,2021.01.020.0,38.425507,26.215096,13017.693,0.13848522
60,2021.01.019.0,15.491524,11.39003,13112.655,0.074672684
61,2021.01.020.0,14.1154785,8.868835,13112.655,0.072309256
62,2021.01.018.0,17.78492,14.862778,13207.617,0.08176296
63,2021.01.019.0,14.574158,11.2780075,13207.617,0.074672684
64,2021.01.020.0,12.280762,8.785561,13207.617,0.072309256
65,2021.01.018.0,51.268536,45.779068,13207.617,0.14793894
66,2021.01.019.0,43.92966,40.339836,13207.617,0.14084865
67,2021.01.020.0,45.764378,32.370045,13207.617,0.13848522
68,2021.01.018.0,19.160957,15.308105,13302.579,0.08176296
69,2021.01.019.0,15.491524,10.063232,13302.579,0.074672684
70,2021.01.020.0,14.574158,9.492836,13302.579,0.072309256
71,2021.01.019.0,41.63626,42.12194,13302.579,0.14084865
72,2021.01.020.0,48.516457,32.469532,13302.579,0.13848522
73,2021.01.018.0,20.995674,18.707481,13397.541,0.08176296
74,2021.01.019.0,16.867554,12.924469,13397.541,0.074672684
75,2021.01.020.0,15.491524,10.433502,13397.541,0.072309256
76,2021.01.019.0,48.516457,49.83447,13397.541,0.14084865
77,2021.01.020.0,52.185894,37.961777,13397.541,0.13848522
78,2021.01.018.0,21.91304,16.699509,13492.502,0.08176296
79,2021.01.019.0,17.32624,15.275558,13492.502,0.074672684
80,2021.01.020.0,17.32624,11.846092,13492.502,0.072309256
81,2021.01.018.0,21.91304,18.829384,13587.465,0.08176296
82,2021.01.019.0,18.243599,12.708244,13587.465,0.074672684
83,2021.01.020.0,16.867554,11.78891,13587.465,0.072309256
84,2021.01.018.0,65.02892,62.80665,13587.465,0.14793894
85,2021.01.019.0,55.85533,49.33723,13587.465,0.14084865
86,2021.01.020.0,60.44213,35.901054,13587.465,0.13848522
87,2021.01.018.0,28.334553,25.96915,13682.426,0.08176296
88,2021.01.019.0,19.160957,17.286163,13682.426,0.074672684
89,2021.01.020.0,18.243599,11.5411,13682.426,0.072309256
90,2021.01.018.0,70.53308,60.809895,13682.426,0.14793894
91,2021.01.019.0,60.44213,60.10681,13682.426,0.14084865
92,2021.01.020.0,64.111565,49.59713,13682.426,0.13848522
93,2021.01.018.0,28.334553,18.636375,13777.388,0.08176296
94,2021.01.019.0,20.536995,16.60215,13777.388,0.074672684
95,2021.01.020.0,20.995674,12.775909,13777.388,0.072309256
96,2021.01.018.0,78.789314,78.82841,13777.388,0.14793894
97,2021.01.019.0,67.781006,57.29704,13777.388,0.14084865
98,2021.01.020.0,68.698364,49.28958,13777.388,0.13848522
99,2021.01.018.0,33.83871,25.222649,13872.35,0.08176296
100,2021.01.019.0,22.830395,17.132675,13872.35,0.074672684
101,2021.01.020.0,24.206432,10.775551,13872.35,0.072309256
102,2021.01.019.0,73.28516,59.38192,13872.35,0.14084865
103,2021.01.020.0,74.20252,40.992615,13872.35,0.13848522
104,2021.01.018.0,35.673428,29.67929,13967.312,0.08176296
105,2021.01.019.0,25.12379,24.347786,13967.312,0.074672684
106,2021.01.020.0,26.499832,15.228661,13967.312,0.072309256
107,2021.01.018.0,92.549706,73.4358,13967.312,0.14793894
108,2021.01.019.0,76.03724,64.87735,13967.312,0.14084865
109,2021.01.020.0,81.5414,56.925194,13967.312,0.13848522
110,2021.01.018.0,39.801544,31.434692,14062.273,0.08176296
111,2021.01.019.0,26.041153,23.672077,14062.273,0.074672684
112,2021.01.020.0,30.16927,10.39669,14062.273,0.072309256
113,2021.01.018.0,112.73161,93.53834,14062.273,0.14793894
114,2021.01.019.0,78.789314,103.781006,14062.273,0.14084865
115,2021.01.020.0,84.29347,73.60942,14062.273,0.13848522
116,2021.01.018.0,43.47098,34.158733,14157.235,0.08176296
117,2021.01.019.0,31.545307,23.61248,14157.235,0.074672684
118,2021.01.020.0,30.627949,11.916687,14157.235,0.072309256
119,2021.01.018.0,110.8969,98.84694,14157.235,0.14793894
120,2021.01.019.0,87.96291,81.39224,14157.235,0.14084865
121,2021.01.020.0,88.88027,58.41065,14157.235,0.13848522
122,2021.01.019.0,267.76535,290.13467,14157.235,0.35592058
123,2021.01.020.0,296.2035,277.38214,14157.235,0.35355714
124,2021.01.018.0,49.433815,37.831528,14252.197,0.08176296
125,2021.01.019.0,35.673428,26.431385,14252.197,0.074672684
126,2021.01.020.0,36.132103,12.828392,14252.197,0.072309256
127,2021.01.020.0,103.55802,86.9601,14252.197,0.13848522
128,2021.01.018.0,55.85533,53.030735,14347.158,0.08176296
129,2021.01.019.0,37.049465,37.483498,14347.158,0.074672684
130,2021.01.020.0,40.718903,20.852997,14347.158,0.072309256
131,2021.01.018.0,129.24408,116.6992,14347.158,0.14793894
132,2021.01.019.0,101.7233,118.68988,14347.158,0.14084865
133,2021.01.020.0,114.56633,89.19919,14347.158,0.13848522
134,2021.01.018.0,63.194206,56.86195,14442.121,0.08176296
135,2021.01.019.0,43.0123,36.95537,14442.121,0.074672684
136,2021.01.020.0,48.516457,19.262672,14442.121,0.072309256
137,2021.01.018.0,136.58295,123.67795,14442.121,0.14793894
138,2021.01.019.0,108.14481,127.84636,14442.121,0.14084865
139,2021.01.020.0,120.07049,102.88388,14442.121,0.13848522
140,2021.01.018.0,73.28516,74.62668,14537.082,0.08176296
141,2021.01.019.0,49.433815,66.94618,14537.082,0.074672684
142,2021.01.020.0,54.020615,40.776413,14537.082,0.072309256
143,2021.01.019.0,117.31841,150.47557,14537.082,0.14084865
144,2021.01.020.0,131.0788,120.02939,14537.082,0.13848522
145,2021.01.018.0,84.29347,52.20251,14632.044,0.08176296
146,2021.01.019.0,56.77269,38.274815,14632.044,0.074672684
147,2021.01.020.0,65.02892,16.694572,14632.044,0.072309256
148,2021.01.018.0,175.11205,157.96436,14632.044,0.14793894
149,2021.01.019.0,129.24408,149.87202,14632.044,0.14084865
150,2021.01.020.0,148.50864,109.19646,14632.044,0.13848522
151,2021.01.018.0,96.21915,86.408966,14727.006,0.08176296
152,2021.01.019.0,63.194206,74.841805,14727.006,0.074672684
153,2021.01.020.0,72.3678,50.46631,14727.006,0.072309256
154,2021.01.018.0,223.73209,161.97484,14727.006,0.14793894
155,2021.01.019.0,147.59128,196.61511,14727.006,0.14084865
156,2021.01.020.0,134.74823,150.46349,14727.006,0.13848522
157,2021.01.018.0,108.14481,109.535675,14821.968,0.08176296
158,2021.01.019.0,71.45044,96.83198,14821.968,0.074672684
159,2021.01.020.0,80.62404,61.81234,14821.968,0.072309256
160,2021.01.018.0,202.63283,197.58203,14821.968,0.14793894
161,2021.01.019.0,172.35997,188.00894,14821.968,0.14084865
162,2021.01.020.0,172.35997,158.7937,14821.968,0.13848522
163,2021.01.015.0,136.58295,90.33358,14916.93,0.08412639
164,2021.01.018.0,122.82257,111.56385,14916.93,0.08176296
165,2021.01.019.0,80.62404,95.481926,14916.93,0.074672684
166,2021.01.020.0,91.63235,54.6709,14916.93,0.072309256
167,2021.01.018.0,230.15361,205.17819,14916.93,0.14793894
168,2021.01.019.0,176.94678,205.57793,14916.93,0.14084865
169,2021.01.020.0,196.21132,166.79068,14916.93,0.13848522
170,2021.01.018.0,139.33504,116.941635,15011.892,0.08176296
171,2021.01.019.0,95.30179,120.69391,15011.892,0.074672684
172,2021.01.020.0,105.39274,82.59506,15011.892,0.072309256
173,2021.01.019.0,210.88907,250.6484,15011.892,0.14084865
174,2021.01.020.0,213.64114,200.34769,15011.892,0.13848522
175,2021.01.018.0,160.4343,145.01778,15106.854,0.08176296
176,2021.01.019.0,107.227455,138.44766,15106.854,0.074672684
177,2021.01.020.0,120.07049,94.656746,15106.854,0.072309256
178,2021.01.018.0,280.60837,250.91924,15106.854,0.14793894
179,2021.01.019.0,214.5585,244.83513,15106.854,0.14084865
180,2021.01.020.0,234.7404,193.79813,15106.854,0.13848522
181,2021.01.018.0,601.6842,441.76605,15106.854,0.36301085
182,2021.01.020.0,523.7086,441.12158,15106.854,0.35592058
183,2021.01.020.0,798.9165,444.21228,15106.854,0.568629
184,2021.01.018.0,208.13698,191.81927,15296.777,0.08176296
185,2021.01.019.0,141.16975,183.61682,15296.777,0.074672684
186,2021.01.020.0,159.51694,131.15753,15296.777,0.072309256
187,2021.01.019.0,268.68268,294.0149,15296.777,0.14084865
188,2021.01.020.0,285.1952,255.59035,15296.777,0.13848522
189,2021.01.018.0,269.60004,225.17299,15486.7,0.08176296
190,2021.01.019.0,182.45093,206.4559,15486.7,0.074672684
191,2021.01.020.0,206.30226,152.71933,15486.7,0.072309256
192,2021.01.018.0,444.81567,367.53418,15486.7,0.14793894
193,2021.01.019.0,301.70764,366.13226,15486.7,0.14084865
194,2021.01.020.0,361.336,308.54395,15486.7,0.13848522
195,2021.01.020.0,652.139,442.84766,15486.7,0.35592058
196,2021.01.018.0,319.13748,261.5561,15676.624,0.08176296
197,2021.01.019.0,240.24455,252.46877,15676.624,0.074672684
198,2021.01.020.0,271.43478,215.04884,15676.624,0.072309256
199,2021.01.018.0,387.9394,383.6974,15676.624,0.14793894
200,2021.01.019.0,384.27002,385.5393,15676.624,0.14084865
201,2021.01.020.0,422.79907,379.88202,15676.624,0.13848522
202,2021.01.018.0,234.7404,244.93326,15866.548,0.08176296
203,2021.01.019.0,310.88123,238.40407,15866.548,0.074672684
204,2021.01.020.0,294.36877,273.07343,15866.548,0.072309256
205,2021.01.018.0,303.54236,345.8308,15866.548,0.14793894
206,2021.01.019.0,433.80737,348.12158,15866.548,0.14084865
207,2021.01.020.0,367.7575,376.0459,15866.548,0.13848522
208,2021.01.018.0,169.6079,182.61218,16056.472,0.08176296
209,2021.01.019.0,267.76535,171.4877,16056.472,0.074672684
210,2021.01.020.0,210.88907,237.29768,16056.472,0.072309256
211,2021.01.018.0,243.914,293.01312,16056.472,0.14793894
212,2021.01.019.0,340.23672,280.8235,16056.472,0.14084865
213,2021.01.020.0,301.70764,325.7236,16056.472,0.13848522
214,2021.01.018.0,120.07049,139.5747,16246.3955,0.08176296
215,2021.01.019.0,194.37659,124.85515,16246.3955,0.074672684
216,2021.01.020.0,146.67392,189.2744,16246.3955,0.072309256
217,2021.01.018.0,187.03772,232.36218,16246.3955,0.14793894
218,2021.01.019.0,285.1952,219.60051,16246.3955,0.14084865
219,2021.01.020.0,225.5668,283.3502,16246.3955,0.13848522
220,2021.01.018.0,85.21083,94.8322,16436.318,0.08176296
221,2021.01.019.0,140.2524,83.529434,16436.318,0.074672684
222,2021.01.020.0,99.88858,140.2244,16436.318,0.072309256
223,2021.01.018.0,142.08711,180.58664,16436.318,0.14793894
224,2021.01.019.0,218.22794,165.80405,16436.318,0.14084865
225,2021.01.020.0,178.7815,227.60095,16436.318,0.13848522
226,2021.01.018.0,58.607407,63.089725,16626.242,0.08176296
227,2021.01.019.0,98.97122,58.35772,16626.242,0.074672684
228,2021.01.020.0,66.86365,106.93262,16626.242,0.072309256
229,2021.01.020.0,134.74823,174.2479,16626.242,0.13848522
230,2021.01.018.0,39.342865,43.623974,16816.166,0.08176296
231,2021.01.019.0,67.781006,38.034225,16816.166,0.074672684
232,2021.01.020.0,40.718903,73.34947,16816.166,0.072309256
233,2021.01.019.0,129.24408,84.40202,16816.166,0.14084865
234,2021.01.020.0,103.55802,142.25119,16816.166,0.13848522
235,2021.01.020.0,25.582474,49.26437,17006.09,0.072309256
236,2021.01.018.0,65.02892,67.26245,17006.09,0.14793894
237,2021.01.019.0,98.05386,61.683907,17006.09,0.14084865
238,2021.01.020.0,74.20252,102.81024,17006.09,0.13848522
239,2021.01.020.0,200.79811,183.67361,17006.09,0.35592058
240,2021.01.019.0,277.8563,283.14233,17006.09,0.57099247
241,2021.01.020.0,263.17853,320.02148,17006.09,0.568629
242,2021.01.019.0,62.276848,38.392666,17385.938,0.14084865
243,2021.01.020.0,44.84702,61.65751,17385.938,0.13848522
244,2021.01.025.0,6.9600754,6.6719513,9599.068,0.13139495
245,2021.01.026.0,7.2352905,8.094124,9599.068,0.12430467
246,2021.01.027.0,6.684868,8.304115,9599.068,0.12194124
247,2021.01.025.0,11.363403,8.962585,9978.915,0.13139495
248,2021.01.025.0,36.132103,38.966885,9978.915,0.34646687
249,2021.01.026.0,38.425507,38.616695,9978.915,0.3393766
250,2021.01.026.0,8.152641,8.660767,10168.839,0.12430467
251,2021.01.026.0,10.9047165,9.777153,10358.763,0.12430467
252,2021.01.027.0,9.528687,10.216568,10358.763,0.12194124
253,2021.01.027.0,10.446045,13.3022995,10928.533,0.12194124
254,2021.01.025.0,13.19812,12.300697,11308.381,0.13139495
255,2021.01.026.0,15.491524,11.721298,11308.381,0.12430467
256,2021.01.027.0,13.656799,13.230469,11308.381,0.12194124
257,2021.01.025.0,59.52477,58.237137,11308.381,0.34646687
258,2021.01.027.0,61.35949,56.77833,11308.381,0.3393766
259,2021.01.025.0,136.58295,106.383415,11498.305,0.5615388
260,2021.01.026.0,151.26071,114.45096,11498.305,0.5544485
261,2021.01.027.0,153.09543,124.16469,11498.305,0.55208504
262,2021.01.025.0,3.7493134,1.6720505,11878.151,0.06521897
263,2021.01.026.0,4.6666794,1.7335434,11878.151,0.058128685
264,2021.01.027.0,5.0336227,4.49926,11878.151,0.05576526
265,2021.01.025.0,15.032837,17.249794,11878.151,0.13139495
266,2021.01.026.0,19.160957,15.003288,11878.151,0.12430467
267,2021.01.027.0,20.078316,17.545395,11878.151,0.12194124
268,2021.01.026.0,4.4832077,2.2609177,11973.113,0.058128685
269,2021.01.027.0,5.584038,3.6070786,11973.113,0.05576526
270,2021.01.025.0,4.6666794,1.632576,12068.075,0.06521897
271,2021.01.026.0,4.4832077,3.4555664,12068.075,0.058128685
272,2021.01.027.0,6.2261887,3.2169724,12068.075,0.05576526
273,2021.01.025.0,20.078316,17.355164,12068.075,0.13139495
274,2021.01.026.0,22.830395,16.318695,12068.075,0.12430467
275,2021.01.027.0,19.160957,20.714561,12068.075,0.12194124
276,2021.01.026.0,6.2261887,3.7432175,12163.037,0.06521897
277,2021.01.027.0,5.950981,5.3257217,12163.037,0.05576526
278,2021.01.025.0,4.758415,2.6683807,12257.999,0.06521897
279,2021.01.026.0,5.7675095,3.1434631,12257.999,0.058128685
280,2021.01.027.0,5.2170944,5.502617,12257.999,0.05576526
281,2021.01.025.0,20.536995,20.22242,12257.999,0.13139495
282,2021.01.026.0,26.041153,20.885666,12257.999,0.12430467
283,2021.01.027.0,22.371712,22.160591,12257.999,0.12194124
284,2021.01.025.0,98.97122,83.243614,12257.999,0.34646687
285,2021.01.026.0,110.8969,88.08762,12257.999,0.3393766
286,2021.01.027.0,103.55802,87.96244,12257.999,0.33701316
287,2021.01.025.0,5.400566,4.149475,12447.923,0.06521897
288,2021.01.026.0,4.4832077,4.303993,12447.923,0.058128685
289,2021.01.027.0,5.492302,3.1000595,12447.923,0.05576526
290,2021.01.027.0,25.12379,21.781395,12447.923,0.12194124
291,2021.01.026.0,28.793228,20.351234,12542.885,0.13139495
292,2021.01.027.0,27.875874,24.190979,12542.885,0.12194124
293,2021.01.025.0,5.8592453,3.1024475,12637.846,0.06521897
294,2021.01.026.0,7.602234,4.9350586,12637.846,0.058128685
295,2021.01.027.0,6.501396,7.518486,12637.846,0.05576526
296,2021.01.027.0,24.665112,30.744621,12637.846,0.12194124
297,2021.01.025.0,5.8592453,3.7305145,12732.808,0.06521897
298,2021.01.026.0,6.3179245,4.095047,12732.808,0.058128685
299,2021.01.027.0,7.4187546,5.621689,12732.808,0.05576526
300,2021.01.026.0,32.921345,23.601284,12732.808,0.12430467
301,2021.01.027.0,28.334553,28.270393,12732.808,0.12194124
302,2021.01.025.0,9.070007,3.7502441,12827.77,0.06521897
303,2021.01.026.0,8.6113205,9.135887,12827.77,0.058128685
304,2021.01.027.0,6.8683395,7.342346,12827.77,0.05576526
305,2021.01.025.0,29.710594,26.597359,12827.77,0.13139495
306,2021.01.026.0,36.132103,28.340363,12827.77,0.12430467
307,2021.01.027.0,31.086628,27.382504,12827.77,0.12194124
308,2021.01.025.0,7.693962,4.3981857,12922.731,0.06521897
309,2021.01.026.0,9.436951,6.7005463,12922.731,0.058128685
310,2021.01.027.0,9.070007,8.932831,12922.731,0.05576526
311,2021.01.025.0,32.00399,27.564732,12922.731,0.13139495
312,2021.01.026.0,37.966824,25.83326,12922.731,0.12430467
313,2021.01.025.0,8.244377,4.430519,13017.693,0.06521897
314,2021.01.026.0,9.070007,7.4157104,13017.693,0.058128685
315,2021.01.027.0,9.161743,7.3075104,13017.693,0.05576526
316,2021.01.025.0,33.380024,23.293148,13017.693,0.13139495
317,2021.01.026.0,44.84702,27.320126,13017.693,0.12430467
318,2021.01.027.0,37.508144,35.836292,13017.693,0.12194124
319,2021.01.025.0,7.9691772,4.5874634,13112.655,0.06521897
320,2021.01.026.0,11.8220825,5.9868546,13112.655,0.058128685
321,2021.01.027.0,9.070007,12.2061,13112.655,0.05576526
322,2021.01.025.0,7.693962,5.8375244,13207.617,0.06521897
323,2021.01.026.0,10.9047165,7.0183563,13207.617,0.058128685
324,2021.01.027.0,9.89563,11.736938,13207.617,0.05576526
325,2021.01.025.0,37.508144,33.392586,13207.617,0.13139495
326,2021.01.026.0,48.516457,35.16228,13207.617,0.12430467
327,2021.01.027.0,43.47098,40.11714,13207.617,0.12194124
328,2021.01.025.0,8.519592,4.364334,13302.579,0.06521897
329,2021.01.026.0,13.656799,7.6664276,13302.579,0.058128685
330,2021.01.027.0,10.446045,13.913963,13302.579,0.05576526
331,2021.01.027.0,46.68174,43.2216,13302.579,0.12194124
332,2021.01.025.0,9.528687,6.202591,13397.541,0.06521897
333,2021.01.026.0,13.19812,9.399139,13397.541,0.058128685
334,2021.01.027.0,10.9047165,12.377174,13397.541,0.05576526
335,2021.01.025.0,46.68174,24.92154,13397.541,0.13139495
336,2021.01.026.0,60.44213,35.037216,13397.541,0.12430467
337,2021.01.027.0,56.77269,39.218277,13397.541,0.12194124
338,2021.01.025.0,10.9047165,5.956047,13492.502,0.06521897
339,2021.01.026.0,15.491524,10.402626,13492.502,0.058128685
340,2021.01.027.0,11.8220825,14.053047,13492.502,0.05576526
341,2021.01.025.0,11.8220825,5.6408463,13587.465,0.06521897
342,2021.01.026.0,17.32624,10.747963,13587.465,0.058128685
343,2021.01.027.0,12.739441,16.821007,13587.465,0.05576526
344,2021.01.025.0,55.85533,37.340534,13587.465,0.13139495
345,2021.01.026.0,68.698364,48.992718,13587.465,0.12430467
346,2021.01.027.0,57.69005,54.181374,13587.465,0.12194124
347,2021.01.025.0,12.739441,9.636368,13682.426,0.06521897
348,2021.01.026.0,18.702278,11.640518,13682.426,0.058128685
349,2021.01.027.0,14.1154785,16.027618,13682.426,0.05576526
350,2021.01.025.0,55.85533,39.790157,13682.426,0.13139495
351,2021.01.026.0,75.11988,51.92137,13682.426,0.12430467
352,2021.01.027.0,66.86365,60.075813,13682.426,0.12194124
353,2021.01.025.0,15.032837,10.728561,13777.388,0.06521897
354,2021.01.026.0,24.206432,13.514153,13777.388,0.058128685
355,2021.01.027.0,16.408875,23.650764,13777.388,0.05576526
356,2021.01.025.0,65.94629,43.017857,13777.388,0.13139495
357,2021.01.026.0,83.376114,56.790802,13777.388,0.12430467
358,2021.01.027.0,72.3678,64.653595,13777.388,0.12194124
359,2021.01.025.0,15.950203,6.6063538,13872.35,0.06521897
360,2021.01.026.0,23.747757,10.039345,13872.35,0.058128685
361,2021.01.027.0,18.702278,19.334457,13872.35,0.05576526
362,2021.01.025.0,70.53308,37.729984,13872.35,0.13139495
363,2021.01.026.0,92.549706,47.70742,13872.35,0.12430467
364,2021.01.027.0,73.28516,60.00442,13872.35,0.12194124
365,2021.01.025.0,17.32624,11.72728,13967.312,0.06521897
366,2021.01.026.0,26.499832,12.734489,13967.312,0.058128685
367,2021.01.027.0,20.078316,24.519703,13967.312,0.05576526
368,2021.01.025.0,71.45044,57.922417,13967.312,0.13139495
369,2021.01.026.0,99.88858,66.897736,13967.312,0.12430467
370,2021.01.027.0,85.21083,82.87717,13967.312,0.12194124
371,2021.01.025.0,20.536995,13.405479,14062.273,0.06521897
372,2021.01.026.0,32.00399,16.04654,14062.273,0.058128685
373,2021.01.027.0,23.747757,28.223095,14062.273,0.05576526
374,2021.01.025.0,78.789314,65.887794,14062.273,0.13139495
375,2021.01.026.0,108.14481,60.39973,14062.273,0.12430467
376,2021.01.027.0,91.63235,86.273346,14062.273,0.12194124
377,2021.01.025.0,23.28907,13.166237,14157.235,0.06521897
378,2021.01.026.0,37.049465,16.220581,14157.235,0.058128685
379,2021.01.027.0,26.958511,23.507908,14157.235,0.05576526
380,2021.01.025.0,86.12819,63.59482,14157.235,0.13139495
381,2021.01.026.0,109.97954,62.382683,14157.235,0.12430467
382,2021.01.027.0,103.55802,77.78034,14157.235,0.12194124
383,2021.01.026.0,344.82355,284.4763,14157.235,0.3393766
384,2021.01.025.0,26.958511,14.522331,14252.197,0.06521897
385,2021.01.026.0,42.09494,17.000381,14252.197,0.058128685
386,2021.01.027.0,31.545307,31.70824,14252.197,0.05576526
387,2021.01.025.0,91.63235,69.73002,14252.197,0.13139495
388,2021.01.026.0,121.905205,82.95658,14252.197,0.12430467
389,2021.01.027.0,120.07049,116.16354,14252.197,0.12194124
390,2021.01.025.0,30.627949,12.444382,14347.158,0.06521897
391,2021.01.026.0,47.5991,22.472996,14347.158,0.058128685
392,2021.01.027.0,36.590786,34.69213,14347.158,0.05576526
393,2021.01.025.0,100.80594,86.255684,14347.158,0.13139495
394,2021.01.026.0,140.2524,89.03298,14347.158,0.12430467
395,2021.01.027.0,126.492004,111.25787,14347.158,0.12194124
396,2021.01.025.0,35.21475,19.433418,14442.121,0.06521897
397,2021.01.026.0,55.85533,23.348675,14442.121,0.058128685
398,2021.01.027.0,42.553623,47.471554,14442.121,0.05576526
399,2021.01.025.0,112.73161,87.33824,14442.121,0.13139495
400,2021.01.026.0,150.34335,102.94621,14442.121,0.12430467
401,2021.01.027.0,130.16144,142.692,14442.121,0.12194124
402,2021.01.025.0,39.801544,17.700691,14537.082,0.06521897
403,2021.01.026.0,62.276848,29.058926,14537.082,0.058128685
404,2021.01.027.0,49.433815,54.675034,14537.082,0.05576526
405,2021.01.026.0,174.1947,109.74938,14537.082,0.12430467
406,2021.01.027.0,142.08711,155.78888,14537.082,0.12194124
407,2021.01.025.0,47.5991,32.64413,14632.044,0.06521897
408,2021.01.026.0,75.11988,32.36571,14632.044,0.058128685
409,2021.01.027.0,58.607407,43.394176,14632.044,0.05576526
410,2021.01.025.0,130.16144,112.888985,14632.044,0.13139495
411,2021.01.026.0,176.02942,119.1056,14632.044,0.12430467
412,2021.01.027.0,164.10373,150.41913,14632.044,0.12194124
413,2021.01.025.0,51.268536,38.18637,14727.006,0.06521897
414,2021.01.026.0,77.871956,41.37692,14727.006,0.058128685
415,2021.01.027.0,62.276848,63.60045,14727.006,0.05576526
416,2021.01.025.0,142.08711,112.103455,14727.006,0.13139495
417,2021.01.026.0,192.54187,120.272354,14727.006,0.12430467
418,2021.01.027.0,171.44261,167.57922,14727.006,0.12194124
419,2021.01.025.0,59.52477,29.698315,14821.968,0.06521897
420,2021.01.026.0,95.30179,44.174522,14821.968,0.058128685
421,2021.01.027.0,75.11988,91.68522,14821.968,0.05576526
422,2021.01.025.0,157.68222,132.49327,14821.968,0.13139495
423,2021.01.026.0,212.72377,147.48389,14821.968,0.12430467
424,2021.01.027.0,194.37659,189.29439,14821.968,0.12194124
425,2021.01.025.0,68.698364,51.788387,14916.93,0.06521897
426,2021.01.026.0,129.24408,59.49134,14916.93,0.058128685
427,2021.01.027.0,87.04555,128.83234,14916.93,0.05576526
428,2021.01.025.0,174.1947,137.1482,14916.93,0.13139495
429,2021.01.026.0,246.66608,151.51242,14916.93,0.12430467
430,2021.01.027.0,216.39322,211.92305,14916.93,0.12194124
431,2021.01.025.0,78.789314,65.80031,15011.892,0.06521897
432,2021.01.026.0,121.905205,80.311066,15011.892,0.058128685
433,2021.01.027.0,99.88858,129.16145,15011.892,0.05576526
