交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2021/04/07,TXO,202105  ,15700.0000,賣權,90,100,81,83,64,83,2475,81,83,695,81,,一般,
2021/04/07,TXO,202105  ,15700.0000,賣權,99,99,90,90,2,-,-,89,93,695,84,,盤後,
2021/04/07,TXO,202105  ,15800.0000,買權,-,-,-,-,0,1010,50,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,15800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,15800.0000,賣權,101,114,91,94,197,94,834,92,96,805,91,,一般,
2021/04/07,TXO,202105  ,15800.0000,賣權,108,112,100,105,15,-,-,105,109,805,93,,盤後,
2021/04/07,TXO,202105  ,15900.0000,買權,-,-,-,-,0,930,93,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,15900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,15900.0000,賣權,116,132,107,107,73,107,524,107,110,735,107,,一般,
2021/04/07,TXO,202105  ,15900.0000,賣權,123,125,123,125,4,-,-,109,298,735,112,,盤後,
2021/04/07,TXO,202105  ,16000.0000,買權,845,860,820,860,19,845,111,670,1010,890,366,,一般,
2021/04/07,TXO,202105  ,16000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,16000.0000,賣權,128,154,124,125,649,125,1165,121,130,845,124,,一般,
2021/04/07,TXO,202105  ,16000.0000,賣權,141,144,131,131,26,-,-,132,140,845,126,,盤後,
2021/04/07,TXO,202105  ,16100.0000,買權,710,740,710,740,5,765,97,590,930,775,308,,一般,
2021/04/07,TXO,202105  ,16100.0000,買權,750,775,750,775,3,-,-,166,-,775,308,,盤後,
2021/04/07,TXO,202105  ,16100.0000,賣權,149,175,142,143,180,143,925,139,147,775,141,,一般,
2021/04/07,TXO,202105  ,16100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,16200.0000,買權,680,690,645,645,21,690,177,610,855,705,300,,一般,
2021/04/07,TXO,202105  ,16200.0000,買權,695,705,695,695,5,-,-,314,-,705,300,,盤後,
2021/04/07,TXO,202105  ,16200.0000,賣權,177,200,167,168,74,168,802,168,175,780,167,,一般,
2021/04/07,TXO,202105  ,16200.0000,賣權,187,187,178,178,19,-,-,171,204,780,167,,盤後,
2021/04/07,TXO,202105  ,16300.0000,買權,605,620,560,620,25,620,424,444,680,720,228,,一般,
2021/04/07,TXO,202105  ,16300.0000,買權,595,635,595,635,6,-,-,100,650,720,228,,盤後,
2021/04/07,TXO,202105  ,16300.0000,賣權,201,226,192,200,475,200,2051,192,200,1000,188,,一般,
2021/04/07,TXO,202105  ,16300.0000,賣權,205,205,202,202,10,-,-,150,234,1000,188,,盤後,
2021/04/07,TXO,202105  ,16400.0000,買權,525,525,505,505,2,545,896,481,710,600,194,,一般,
2021/04/07,TXO,202105  ,16400.0000,買權,550,550,535,535,3,-,-,83,-,600,194,,盤後,
2021/04/07,TXO,202105  ,16400.0000,賣權,231,263,222,227,103,227,1267,220,270,760,220,,一般,
2021/04/07,TXO,202105  ,16400.0000,賣權,235,235,220,221,11,-,-,220,298,760,220,,盤後,
2021/04/07,TXO,202105  ,16500.0000,買權,485,485,445,485,45,477,1174,400,645,545,163,,一般,
2021/04/07,TXO,202105  ,16500.0000,買權,465,490,465,490,2,-,-,88,-,545,163,,盤後,
2021/04/07,TXO,202105  ,16500.0000,賣權,269,298,255,257,78,257,565,211,260,840,252,,一般,
2021/04/07,TXO,202105  ,16500.0000,賣權,277,277,252,252,7,-,-,200,-,840,252,,盤後,
2021/04/07,TXO,202105  ,16600.0000,買權,416,433,391,433,10,418,327,247,436,520,140,,一般,
2021/04/07,TXO,202105  ,16600.0000,買權,404,431,404,421,3,-,-,333,-,520,140,,盤後,
2021/04/07,TXO,202105  ,16600.0000,賣權,301,343,298,298,156,298,312,162,475,890,288,,一般,
2021/04/07,TXO,202105  ,16600.0000,賣權,310,310,310,310,1,-,-,180,500,890,288,,盤後,
2021/04/07,TXO,202105  ,16700.0000,買權,363,370,328,370,78,357,446,299,390,555,109,,一般,
2021/04/07,TXO,202105  ,16700.0000,買權,360,369,360,369,3,-,-,355,388,555,109,,盤後,
2021/04/07,TXO,202105  ,16700.0000,賣權,347,374,337,337,108,337,323,185,380,970,335,,一般,
2021/04/07,TXO,202105  ,16700.0000,賣權,365,365,335,335,3,-,-,200,-,970,335,,盤後,
2021/04/07,TXO,202105  ,16800.0000,買權,317,320,280,313,80,313,371,309,329,411,90,,一般,
2021/04/07,TXO,202105  ,16800.0000,買權,292,328,292,309,10,-,-,308,328,411,90,,盤後,
2021/04/07,TXO,202105  ,16800.0000,賣權,394,442,383,385,55,393,240,385,570,915,376,,一般,
2021/04/07,TXO,202105  ,16800.0000,賣權,409,409,400,407,17,-,-,370,422,915,376,,盤後,
2021/04/07,TXO,202105  ,16900.0000,買權,268,270,240,270,22,270,515,229,289,377,64,,一般,
2021/04/07,TXO,202105  ,16900.0000,買權,252,275,252,275,2,-,-,255,278,377,64,,盤後,
2021/04/07,TXO,202105  ,16900.0000,賣權,-,-,-,-,0,450,246,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,16900.0000,賣權,453,453,445,445,2,-,-,123,-,660,415,,盤後,
2021/04/07,TXO,202105  ,17000.0000,買權,217,230,195,221,92,221,548,215,231,298,61,,一般,
2021/04/07,TXO,202105  ,17000.0000,買權,216,235,213,235,18,-,-,219,258,298,61,,盤後,
2021/04/07,TXO,202105  ,17000.0000,賣權,535,535,499,499,2,499,25,346,685,1190,499,,一般,
2021/04/07,TXO,202105  ,17000.0000,賣權,525,525,515,515,2,-,-,365,-,1190,500,,盤後,
2021/04/07,TXO,202105  ,17100.0000,買權,183,192,165,188,34,188,452,181,189,290,43,,一般,
2021/04/07,TXO,202105  ,17100.0000,買權,178,192,178,192,11,-,-,180,250,290,43,,盤後,
2021/04/07,TXO,202105  ,17100.0000,賣權,-,-,-,-,0,570,2,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17200.0000,買權,153,165,137,157,59,157,465,157,160,301,45.5,,一般,
2021/04/07,TXO,202105  ,17200.0000,買權,153,163,153,160,12,-,-,130,164,301,45.5,,盤後,
2021/04/07,TXO,202105  ,17200.0000,賣權,-,-,-,-,0,635,7,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17300.0000,買權,123,134,112,134,426,134,722,129,299,253,20,,一般,
2021/04/07,TXO,202105  ,17300.0000,買權,133,139,130,130,13,-,-,95,148,253,20,,盤後,
2021/04/07,TXO,202105  ,17300.0000,賣權,-,-,-,-,0,720,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17400.0000,買權,108,108,97,108,55,108,629,105,111,248,8,,一般,
2021/04/07,TXO,202105  ,17400.0000,買權,101,112,101,108,19,-,-,97,118,248,8,,盤後,
2021/04/07,TXO,202105  ,17400.0000,賣權,-,-,-,-,0,795,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17500.0000,買權,87,91,74,85,584,85,1225,85,90,219,24,,一般,
2021/04/07,TXO,202105  ,17500.0000,買權,78,90,78,80,21,-,-,77,90,219,24,,盤後,
2021/04/07,TXO,202105  ,17500.0000,賣權,-,-,-,-,0,865,1,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17600.0000,買權,67,76,59,67,284,67,495,66,74,213,19,,一般,
2021/04/07,TXO,202105  ,17600.0000,買權,66,77,64,65,16,-,-,58,70,213,19,,盤後,
2021/04/07,TXO,202105  ,17600.0000,賣權,-,-,-,-,0,945,1,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17700.0000,買權,59,62,49,62,26,62,228,30,82,110,8.2,,一般,
2021/04/07,TXO,202105  ,17700.0000,買權,55,55,54,54,3,-,-,14,95,110,8.2,,盤後,
2021/04/07,TXO,202105  ,17700.0000,賣權,-,-,-,-,0,1040,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17800.0000,買權,43.5,47.5,43.5,45,18,45,184,45,49,60,17,,一般,
2021/04/07,TXO,202105  ,17800.0000,買權,47.5,47.5,47.5,47.5,1,-,-,22,48.5,60,17,,盤後,
2021/04/07,TXO,202105  ,17800.0000,賣權,-,-,-,-,0,1120,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,17800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,17900.0000,買權,36,36.5,36,36.5,2,36.5,86,20,40,138,14.5,,一般,
2021/04/07,TXO,202105  ,17900.0000,買權,40,40,40,40,1,-,-,20,40,138,14.5,,盤後,
2021/04/07,TXO,202105  ,17900.0000,賣權,1220,1260,1220,1260,2,1220,2,1050,1400,1260,1220,,一般,
2021/04/07,TXO,202105  ,17900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18000.0000,買權,30.5,32,29,32,20,32,236,30,34.5,120,10,,一般,
2021/04/07,TXO,202105  ,18000.0000,買權,30,30,30,30,1,-,-,30,31.5,120,10,,盤後,
2021/04/07,TXO,202105  ,18000.0000,賣權,-,-,-,-,0,1310,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18100.0000,買權,23,26.5,23,26.5,13,26.5,163,23,26.5,61,9.1,,一般,
2021/04/07,TXO,202105  ,18100.0000,買權,25.5,25.5,25.5,25.5,1,-,-,25,30,61,9.1,,盤後,
2021/04/07,TXO,202105  ,18100.0000,賣權,-,-,-,-,0,1410,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18200.0000,買權,22,22,20.5,20.5,71,20.5,143,16.5,28.5,76,8.2,,一般,
2021/04/07,TXO,202105  ,18200.0000,買權,20.5,20.5,20.5,20.5,2,-,-,21,44,76,8.2,,盤後,
2021/04/07,TXO,202105  ,18200.0000,賣權,-,-,-,-,0,1500,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18300.0000,買權,19,19.5,18,19.5,22,19.5,165,13,20,48,8,,一般,
2021/04/07,TXO,202105  ,18300.0000,買權,20,20,20,20,1,-,-,15,25.5,48,8,,盤後,
2021/04/07,TXO,202105  ,18300.0000,賣權,-,-,-,-,0,1600,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18400.0000,買權,14.5,15,13.5,13.5,54,13.5,253,13.5,21.5,29,6.6,,一般,
2021/04/07,TXO,202105  ,18400.0000,買權,15.5,15.5,15.5,15.5,1,-,-,13.5,42,29,6.6,,盤後,
2021/04/07,TXO,202105  ,18400.0000,賣權,-,-,-,-,0,1690,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18500.0000,買權,12,12,12,12,20,12,86,11.5,15,27,10.5,,一般,
2021/04/07,TXO,202105  ,18500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18500.0000,賣權,-,-,-,-,0,1790,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18600.0000,買權,-,-,-,-,0,10,35,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18600.0000,買權,14,14,14,14,1,-,-,10.5,124,62,4.8,,盤後,
2021/04/07,TXO,202105  ,18600.0000,賣權,-,-,-,-,0,1890,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18700.0000,買權,-,-,-,-,0,9.5,11,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18700.0000,賣權,-,-,-,-,0,1990,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18800.0000,買權,9.3,9.3,9.1,9.1,41,9.1,57,8,9.9,120,5.6,,一般,
2021/04/07,TXO,202105  ,18800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18800.0000,賣權,-,-,-,-,0,2090,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18900.0000,買權,-,-,-,-,0,8.3,3,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,18900.0000,賣權,-,-,-,-,0,2190,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,18900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,19000.0000,買權,-,-,-,-,0,7.5,73,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,19000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,19000.0000,賣權,-,-,-,-,0,2290,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,19000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,19100.0000,買權,-,-,-,-,0,6.7,25,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,19100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,19100.0000,賣權,-,-,-,-,0,2380,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,19100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202105  ,19200.0000,買權,-,-,-,-,0,5.9,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,19200.0000,賣權,-,-,-,-,0,2480,0,-,-,-,-,,一般,
2021/04/07,TXO,202105  ,19300.0000,買權,5,5.1,5,5.1,2,5.1,2,3,5.1,5.1,5,,一般,
2021/04/07,TXO,202105  ,19300.0000,賣權,-,-,-,-,0,2580,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,9600.0000,買權,-,-,-,-,0,7070,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,9600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,9600.0000,賣權,5.1,6.9,5.1,6.9,29,6.9,2329,5,6.8,272,4.4,,一般,
2021/04/07,TXO,202106  ,9600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,9800.0000,買權,-,-,-,-,0,6870,10,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,9800.0000,賣權,-,-,-,-,0,7.3,1363,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,9800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10000.0000,買權,-,-,-,-,0,6670,52,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10000.0000,賣權,8,8,6.9,6.9,20,7.6,647,6,17.5,351,6.9,,一般,
2021/04/07,TXO,202106  ,10000.0000,賣權,9.3,9.3,9.1,9.1,2,-,-,8,20,351,8.3,,盤後,
2021/04/07,TXO,202106  ,10200.0000,買權,-,-,-,-,0,6470,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10200.0000,賣權,-,-,-,-,0,8,431,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10400.0000,買權,-,-,-,-,0,6270,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10400.0000,賣權,10,10,10,10,1,8.3,332,0.5,18.5,430,9.5,,一般,
2021/04/07,TXO,202106  ,10400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10600.0000,買權,-,-,-,-,0,6070,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10600.0000,賣權,-,-,-,-,0,8.6,105,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10800.0000,買權,-,-,-,-,0,5870,17,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,10800.0000,賣權,-,-,-,-,0,8.9,206,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,10800.0000,賣權,11.5,12.5,11.5,12.5,11,-,-,1.5,600,515,10,,盤後,
2021/04/07,TXO,202106  ,11000.0000,買權,-,-,-,-,0,5670,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11000.0000,賣權,-,-,-,-,0,9.2,759,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11200.0000,買權,-,-,-,-,0,5470,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11200.0000,賣權,9,9.5,9,9.5,4,9.5,178,9.3,21.5,620,9,,一般,
2021/04/07,TXO,202106  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11400.0000,買權,-,-,-,-,0,5280,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11400.0000,賣權,-,-,-,-,0,12,189,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11600.0000,買權,-,-,-,-,0,5080,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11600.0000,賣權,14.5,14.5,14.5,14.5,6,14.5,118,1,23.5,775,14.5,,一般,
2021/04/07,TXO,202106  ,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11800.0000,買權,-,-,-,-,0,4880,1,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,11800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,11800.0000,賣權,15.5,15.5,15.5,15.5,1,15.5,286,11,24.5,840,15.5,,一般,
2021/04/07,TXO,202106  ,11800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12000.0000,買權,-,-,-,-,0,4680,50,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12000.0000,賣權,15,19,15,19,24,19,661,13,18.5,950,12.5,,一般,
2021/04/07,TXO,202106  ,12000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12200.0000,買權,-,-,-,-,0,4480,31,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12200.0000,賣權,17.5,18,17,17,4,19.5,162,3.7,27,1040,17,,一般,
2021/04/07,TXO,202106  ,12200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12400.0000,買權,-,-,-,-,0,4280,51,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12400.0000,賣權,-,-,-,-,0,20,213,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12400.0000,賣權,20,20,20,20,1,-,-,12,25,990,20,,盤後,
2021/04/07,TXO,202106  ,12600.0000,買權,-,-,-,-,0,4090,45,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12600.0000,賣權,-,-,-,-,0,20,171,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12800.0000,買權,-,-,-,-,0,3890,48,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,12800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,12800.0000,賣權,21,21,20.5,20.5,46,20.5,338,8.1,22,1390,18,,一般,
2021/04/07,TXO,202106  ,12800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13000.0000,買權,-,-,-,-,0,3690,118,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13000.0000,賣權,22,22,21.5,21.5,31,21.5,498,21.5,34,1170,21.5,,一般,
2021/04/07,TXO,202106  ,13000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13200.0000,買權,-,-,-,-,0,3490,93,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13200.0000,賣權,-,-,-,-,0,22,355,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13400.0000,買權,-,-,-,-,0,3290,41,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13400.0000,賣權,-,-,-,-,0,23,36,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13600.0000,買權,3060,3090,3060,3090,3,3090,127,3090,3260,3110,183,,一般,
2021/04/07,TXO,202106  ,13600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13600.0000,賣權,-,-,-,-,0,23.5,322,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13700.0000,買權,-,-,-,-,0,2990,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13700.0000,賣權,34,34,32,32,3,27.5,6,19.5,44.5,110,32,,一般,
2021/04/07,TXO,202106  ,13700.0000,賣權,40,40,40,40,1,-,-,22.5,-,110,40,,盤後,
2021/04/07,TXO,202106  ,13800.0000,買權,-,-,-,-,0,2900,37,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13800.0000,賣權,37,37,34,34,45,31.5,395,22.5,46.5,1520,34,,一般,
2021/04/07,TXO,202106  ,13800.0000,賣權,36,36,36,36,4,-,-,33,-,1520,35,,盤後,
2021/04/07,TXO,202106  ,13900.0000,買權,-,-,-,-,0,2800,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,13900.0000,賣權,-,-,-,-,0,36,124,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,13900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14000.0000,買權,-,-,-,-,0,2710,79,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,14000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14000.0000,賣權,43,43,41,41,11,41,911,40,52,1060,40,,一般,
2021/04/07,TXO,202106  ,14000.0000,賣權,40,42,40,42,2,-,-,40.5,80,1060,40,,盤後,
2021/04/07,TXO,202106  ,14100.0000,買權,-,-,-,-,0,2610,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,14100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14100.0000,賣權,-,-,-,-,0,44.5,3,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,14100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14200.0000,買權,-,-,-,-,0,2520,80,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,14200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14200.0000,賣權,-,-,-,-,0,48,301,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,14200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14300.0000,買權,-,-,-,-,0,2420,0,-,-,-,-,,一般,
2021/04/07,TXO,202106  ,14300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/04/07,TXO,202106  ,14300.0000,賣權,52,52,52,52,2,52,41,37.5,62,124,11,,一般,
2021/04/07,TXO,202106  ,14300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
